seed_id,name,name_query,address_query,address_quality,latitude,longitude,postcode,freeform,locality,basic_category,confidence,websites
neg:0efab31d-264e-4cba-9b04-f4665cb3c3c3:e7d9ebce-c2d6-4249-ab63-3a57d22df04d,スパイステーブル,スパイステーブル,〒731-0137 広島県広島市安佐南区山本2丁目13−18,prefecture_and_postcode,34.437368392944336,132.4548568725586,731-0137,広島県広島市安佐南区山本２丁目１３−１８,広島市安佐南区,coffee_shop,0.2955581247806549,
neg:a612b7ec-798b-4118-9be4-23da33dc17ec:23d00e14-f854-411e-a56c-f582d96d911b,Birthday Bar,Birthday Bar,〒277-0053 千葉県柏市酒井根397−3,prefecture_and_postcode,35.82529830932617,139.94998168945312,277-0053,千葉県柏市酒井根３９７−３,柏市,restaurant,0.9895765781402588,
neg:4350da35-9ca3-422b-a88e-3ff58e8d1667:b5c5d90e-41a8-415b-9b36-c4ff34a7cc52,京香園,京香園,〒994-0034 山形県天童市本町1丁目1−2,prefecture_and_postcode,38.35972785949707,140.3699188232422,994-0034,山形県天童市本町１丁目１−２,天童市,restaurant,0.9359261989593506,
neg:0fd4cfb7-57b4-4ebe-95e6-ba439821a097:a9e1faf8-c949-4747-b951-c4f147cd8f03,完全個室焼肉すだく浮世亭,完全個室焼肉すだく浮世亭,〒810-8578 福岡県福岡市中央区大名2丁目4−30,prefecture_and_postcode,33.58891487121582,130.39122772216797,810-8578,福岡県福岡市中央区大名２丁目４−３０,福岡市中央区,restaurant,0.6442840099334717,
neg:ab458254-26a2-4c50-b273-7e1a58e774b1:7853fa90-1cbc-4332-b3c8-2f505b50c1b0,酒肆 あま乃,酒肆 あま乃,"〒465-0032 松坂屋ストア, 1F, 171 Fujigaoka",postcode_and_partial,35.182085037231445,137.02249908447266,465-0032,"松坂屋ストア, 1F, 171 Fujigaoka",名古屋市名東区,restaurant,0.6644233465194702,
neg:0cdf23db-1248-4bdf-bb77-4004f8da48a9:42c76b1e-6cf3-4d80-ba55-705be7cbbbcf,il conne,il conne,〒270-1421 千葉県白井市白井423,prefecture_and_postcode,35.80006980895996,140.06598663330078,270-1421,千葉県白井市白井４２３,白井市,casual_eatery,0.8834909796714783,
neg:0c84d8f1-90de-466c-956d-bb225e000854:a125f47e-7010-4710-a264-bd6f86df6ae7,Bar NOW & THEN,Bar NOW & THEN,〒047-0024 北海道小樽市花園1丁目8−8,prefecture_and_postcode,43.191524505615234,141.00057220458984,047-0024,北海道小樽市花園１丁目８−８,小樽市,restaurant,0.9362078905105591,
neg:f045c8c4-b66d-49e2-a23a-b77329b718c0:26370ee8-2b6a-4548-ac50-e9a2859ce70f,グルメ回転すし 函太郎,グルメ回転すし 函太郎,〒803-0801 3-18 Nishiminatomachi,postcode_and_partial,33.895477294921875,130.86363983154297,803-0801,3-18 Nishiminatomachi,北九州市小倉北区,restaurant,0.9804415702819824,
neg:56bf40e5-5af7-4d12-9523-7a743aae032e:821554bd-0fba-491e-8e92-2a7f2f62713f,居酒屋・元ちゃん,居酒屋・元ちゃん,〒102-0071 東京都千代田区富士見2丁目3−1,prefecture_and_postcode,35.7000617980957,139.74556732177734,102-0071,東京都千代田区富士見２丁目３−１,千代田区,restaurant,0.6600176692008972,
neg:2aaa9f47-9794-429c-8466-0897639e599c:9d3f2818-11c3-45e8-986f-608b364812ab,トンキーモンキー,トンキーモンキー,〒532-0002 大阪府大阪市淀川区東三国5丁目13−15,prefecture_and_postcode,34.74187660217285,135.49327850341797,532-0002,大阪府大阪市淀川区東三国５丁目１３−１５,大阪市淀川区,restaurant,0.36889904737472534,
neg:216e0b33-a4ee-4660-9de6-6f30d8ad8612:a80a6524-c8c8-4212-86ad-aac9d8e13391,Baskin-Robbins,Baskin-Robbins,〒333-0801 埼玉県川口市東川口3丁目8−12,prefecture_and_postcode,35.879220962524414,139.74468231201172,333-0801,埼玉県川口市東川口３丁目８−１２,川口市,restaurant,0.3306073546409607,
neg:5d1bb5fa-1fbc-4ba1-8076-79e4f1651dbc:a1fb0968-7472-4340-8873-81ba0b26a4c6,ガスト,ガスト,〒532-0011 大阪府大阪市淀川区西中島5丁目16−1,prefecture_and_postcode,34.73312187194824,135.50000762939453,532-0011,大阪府大阪市淀川区西中島５丁目１６−１,大阪市淀川区,restaurant,0.9935636335611343,
neg:e5e95275-ca69-4a84-a04c-b87ae5fad4dd:c3f3dec3-b818-40e3-a432-a19afbfebfe8,スパゲッティーのパンチョ,スパゲッティーのパンチョ,〒516-0804 三重県伊勢市御薗町長屋3039,prefecture_and_postcode,34.50451469421387,136.70731353759766,516-0804,三重県伊勢市御薗町長屋３０３９,伊勢市,cafe,0.9952395397424698,
neg:38188f1b-6322-4158-ad2e-7ca950563757:1cc65a53-8d71-4bc1-a095-57ccd92b0fb3,とんかつ 新宿さぼてん 池尻大橋玉川通り店,とんかつ 新宿さぼてん 池尻大橋玉川通り店,〒503-0805 岐阜県大垣市鶴見町207−2,prefecture_and_postcode,35.361337661743164,136.63489532470703,503-0805,岐阜県大垣市鶴見町２０７−２,大垣市,restaurant,0.7299251556396484,
neg:aa507d3e-7a98-4019-9a07-5d64f1844881:a80a6524-c8c8-4212-86ad-aac9d8e13391,Baskin-Robbins,Baskin-Robbins,〒730-0029 広島県広島市中区三川町2−3,prefecture_and_postcode,34.39071083068848,132.46227264404297,730-0029,広島県広島市中区三川町２−３,広島市中区,bar,0.19440583884716034,
neg:b7371b20-eed1-415e-ad20-99741a2b7f23:39d2dec7-7b5d-4ae1-ba0b-a8b6e161944f,カントリー,カントリー,〒371-0018 群馬県前橋市三俣町2丁目9−2,prefecture_and_postcode,36.39913368225098,139.08665466308594,371-0018,群馬県前橋市三俣町２丁目９−２,前橋市,restaurant,0.9606754142045975,
neg:717acb6a-7a02-4534-a1f1-1b8f2349a11d:1b815b7d-b24f-4e48-85f7-cd1c70e0860e,麺屋天王上野店,麺屋天王上野店,〒562-0013 大阪府箕面市坊島3丁目20−8,prefecture_and_postcode,34.83565330505371,135.4839096069336,562-0013,大阪府箕面市坊島３丁目２０−８,箕面市,bar,0.9791918396949768,
neg:9ea3921d-f1a5-4f8f-a1d2-c926de611af7:cb5e3307-266c-493e-bc37-133a7cf9c331,すし松蒲田,すし松蒲田,〒670-0904 兵庫県姫路市塩町163,prefecture_and_postcode,34.831764221191406,134.68648529052734,670-0904,兵庫県姫路市塩町１６３,姫路市,bar,0.8883744478225708,
neg:1025cb78-1e8e-4938-8be5-238d12d4a430:a57f818c-7f3f-47ea-86ac-b4aff3f6d14f,京たこ立川南口店,京たこ立川南口店,〒042-0952 高松町511 2F,postcode_and_partial,41.775482177734375,140.81572723388672,042-0952,高松町511 2F,函館市,casual_eatery,0.77,
neg:0f15f916-b792-4157-8985-307a4846d2f1:b134f62d-f097-4123-ba43-efcb87a70235,からつバーガー 天神店,からつバーガー 天神店,〒150-0001 神宮前5-10-1 GYRE B1F HAY TOKYO内,postcode_and_partial,35.66737747192383,139.70690155029297,150-0001,神宮前5-10-1  GYRE B1F HAY TOKYO内,渋谷区,casual_eatery,0.9535990953445435,
neg:3df37936-2f98-44e0-8b22-3228b8b5fe20:9031aea6-8401-4168-95c1-ac3abdb84e67,焼肉 味人 西麻布,焼肉 味人 西麻布,〒661-0043 兵庫県尼崎市武庫元町1丁目26−8,prefecture_and_postcode,34.758352279663086,135.3818588256836,661-0043,兵庫県尼崎市武庫元町１丁目２６−８,尼崎市,cafe,0.9905812740325928,
neg:c369895b-ab11-4ec2-9a76-630d0825ab8a:9ab999cf-63df-43fd-9c7c-7204d837bc21,鳥MASA,鳥MASA,〒922-0014 石川県加賀市中代町ホ1−1,prefecture_and_postcode,36.305349349975586,136.34844207763672,922-0014,石川県加賀市中代町ホ１−１,加賀市,coffee_shop,0.9548270297050476,
neg:858e1075-582b-4190-9d6e-9e69a844259c:dbd997d6-2e2e-4c57-81ae-24b11631de4a,ステーキハウスパスチャー,ステーキハウスパスチャー,〒439-0031 静岡県菊川市加茂5601,prefecture_and_postcode,34.744327545166016,138.08776092529297,439-0031,静岡県菊川市加茂５６０１,菊川市,restaurant,0.9278271794319153,
neg:5ea234d9-e268-4ab9-b2a5-dc0fbb674d94:8b49effc-cba8-446f-8463-584f3d4a3ca7,くいもの屋わん荻窪店,くいもの屋わん荻窪店,〒273-0105 鎌ケ谷2丁目19-25,postcode_and_partial,35.7710018157959,139.9943084716797,273-0105,鎌ケ谷2丁目19-25,鎌ケ谷市,restaurant,0.6967822313308716,
neg:ab458254-26a2-4c50-b273-7e1a58e774b1:8a85764e-e09a-4845-aa91-fc74a14c67c6,サンポッポベーカリー,サンポッポベーカリー,"〒465-0032 松坂屋ストア, 1F, 171 Fujigaoka",postcode_and_partial,35.182085037231445,137.02249908447266,465-0032,"松坂屋ストア, 1F, 171 Fujigaoka",名古屋市名東区,restaurant,0.6644233465194702,
neg:6d399067-95f3-407c-8c53-0ae63db05e95:5885e59f-75dc-4e61-919b-1b20477d3c1b,三時のおやつ,三時のおやつ,〒899-5302 鹿児島県姶良市蒲生町上久徳2588,prefecture_and_postcode,31.759567260742188,130.5733871459961,899-5302,鹿児島県姶良市蒲生町上久徳２５８８,姶良市,restaurant,0.778152585029602,
neg:4a10fc1c-6c84-4d66-862e-028df0695692:e0aa0c29-5a03-49e0-8759-de2d26b74274,小料理かげ山,小料理かげ山,〒689-3324 1424-3 Muki,postcode_and_partial,35.4733829498291,133.44632720947266,689-3324,1424-3 Muki,西伯郡大山町,casual_eatery,0.8107386231422424,
neg:dca6c9dc-a7fb-4cec-97ca-7876bda8f446:4807b030-17d4-44bd-981f-cbdadef81236,ときわ亭,ときわ亭,〒510-8027 大字茂福186-1,postcode_and_partial,35.00885200500488,136.64484405517578,510-8027,大字茂福186-1,四日市市,restaurant,0.3062559962272644,
neg:17a37af9-1ddf-41f3-8289-94caaf9a259d:a956a2b4-b2b1-464d-a175-280d138ed32a,さがの,さがの,"〒810-0023 Harvest Kego, 1 Chome-12-2 Kego",postcode_and_partial,33.5845890045166,130.39179229736328,810-0023,"Harvest Kego, 1 Chome-12-2 Kego",福岡市中央区,restaurant,0.9975081437826157,
neg:58e751b7-001e-4fc2-8c0e-91477407edcc:9971e31b-b6d2-4e4d-8bea-157e41bc91e7,すき家,すき家,〒933-0871 富山県高岡市駅南2丁目203−1,prefecture_and_postcode,36.73895835876465,137.02198028564453,933-0871,富山県高岡市駅南２丁目２０３−１,高岡市,restaurant,0.98087162733078,
neg:900dd4ed-0cf2-4482-a263-b2549a59b181:f46c8afd-ce42-40d1-81ee-2c314fcd51e0,居酒屋舞酒,居酒屋舞酒,〒020-0022 岩手県盛岡市大通3―1―30,prefecture_and_postcode,39.70302963256836,141.14437103271484,020-0022,岩手県盛岡市大通3―1―30,盛岡市,cafe,0.7833397388458252,
neg:683866dd-34d6-488c-b3ea-3fd38e0cdb45:cfa2760a-901f-445a-a779-785ffcd429bd,イチトサンブンノイチ岡崎南店,イチトサンブンノイチ岡崎南店,〒182-0024 東京都調布市布田4丁目4−1,prefecture_and_postcode,35.65214729309082,139.54447174072266,182-0024,東京都調布市布田４丁目４−１,調布市,bar,0.9933867865800857,
neg:896b5f4b-4858-4cff-a71b-084b3bd4b137:56588289-300d-442a-aa81-3c76c598c6de,季楽,季楽,〒210-0804 神奈川県川崎市川崎区藤崎1丁目23−14,prefecture_and_postcode,35.52956962585449,139.72187042236328,210-0804,神奈川県川崎市川崎区藤崎１丁目２３−１４,川崎市川崎区,casual_eatery,0.42906177043914795,
neg:afe74ac1-3926-4cbd-928f-c8695660f2e3:13b7a32b-57e7-4c94-9003-fe8604abe922,伊吹そば,伊吹そば,〒590-0101 3 Chome-1-18 Miyayamadai,postcode_and_partial,34.505605697631836,135.49759674072266,590-0101,3 Chome-1-18 Miyayamadai,堺市南区,cafe,0.9868869185447693,
neg:216e0b33-a4ee-4660-9de6-6f30d8ad8612:951bff3d-9034-4527-9f78-e32b6c6cc4e6,洋菓子リッタ,洋菓子リッタ,〒333-0801 埼玉県川口市東川口3丁目8−12,prefecture_and_postcode,35.879220962524414,139.74468231201172,333-0801,埼玉県川口市東川口３丁目８−１２,川口市,restaurant,0.3306073546409607,
neg:80cbcf43-3548-4f00-b87d-70e57319b2b4:32ed8d78-08b5-4f59-9bbe-04650253d284,天徳,天徳,〒250-0004 神奈川県小田原市浜町1丁目6−46,prefecture_and_postcode,35.25380516052246,139.1624298095703,250-0004,神奈川県小田原市浜町１丁目６−４６,小田原市,restaurant,0.673037588596344,
neg:d554f771-d1bf-4de8-af7b-bf3874ff4ff9:67fbc99d-675e-4001-a43a-051595b3be79,なると寿司,なると寿司,秋田県北秋田市本城中島75−2,prefecture_only,40.12368202209473,140.36632537841797,,秋田県北秋田市本城中島７５−２,北秋田市,bar,0.7781957983970642,
neg:2d377ffa-0acb-4e53-a991-3a368bb4a057:8e7eceff-df52-485d-afed-7a05e225eca2,活魚水産徳島紺屋町店,活魚水産徳島紺屋町店,〒101-0062 東京都千代田区神田駿河台2丁目10−3,prefecture_and_postcode,35.69894790649414,139.7642593383789,101-0062,東京都千代田区神田駿河台２丁目１０−３,千代田区,restaurant,0.29397502541542053,
neg:82b74f80-908e-4a1d-8590-41b018d3fe30:09f9ecdb-fb27-4a0e-93b3-e8fd2c53af4a,八剣伝小平駅前店,八剣伝小平駅前店,千葉県東金市田間94,prefecture_only,35.560556411743164,140.37215423583984,,千葉県東金市田間９４,,restaurant,0.8,
neg:c06186b7-bfe3-47df-a7e9-12b263a3199e:14b8b938-559e-40f2-8a5d-fdfef22fa2df,らーめん梓亭,らーめん梓亭,〒604-0915 常盤木町46-2,postcode_and_partial,35.014780044555664,135.7676010131836,604-0915,常盤木町46-2,京都市中京区,coffee_shop,0.9831807005405426,
neg:d6af520f-7407-4a40-9a5b-558b18aa2e3f:a16d8b76-8081-4696-9759-6578c083a8f6,山内農場 横浜西口駅前店,山内農場 横浜西口駅前店,〒184-0003 東京都小金井市緑町5丁目1−12,prefecture_and_postcode,35.70144081115723,139.5121307373047,184-0003,東京都小金井市緑町５丁目１−１２,小金井市,bar,0.9901046437025071,
neg:a8cd2d0f-a42b-45e8-942c-2b541c736332:dfbd167d-102d-4556-b4da-f8b2fd9b8c28,井坂菓子店,井坂菓子店,〒401-0301 船津5 165-2,postcode_and_partial,35.48504638671875,138.76131439208984,401-0301,船津５ １６５－２,南都留郡富士河口湖町,food_truck_stand,0.5806252956390381,
neg:f46c8afd-ce42-40d1-81ee-2c314fcd51e0:e66cbef0-5230-41fd-a731-d63da5e63c79,モスバーガー,モスバーガー,〒965-0034 福島県会津若松市上町1−19,prefecture_and_postcode,37.49689292907715,139.9335708618164,965-0034,福島県会津若松市上町１−１９,会津若松市,restaurant,0.9942173367738724,
neg:5ea234d9-e268-4ab9-b2a5-dc0fbb674d94:677de786-ac9a-4e87-8c2c-e1f51455543d,アデニア,アデニア,〒273-0105 鎌ケ谷2丁目19-25,postcode_and_partial,35.7710018157959,139.9943084716797,273-0105,鎌ケ谷2丁目19-25,鎌ケ谷市,restaurant,0.6967822313308716,
neg:c7146c23-25f5-449a-8633-92e5b3b2b4b2:6afb0dce-16ea-4c1f-8daf-d058338e89e0,やよい軒姫路保城店,やよい軒姫路保城店,〒980-0021 宮城県仙台市青葉区中央1丁目8−33,prefecture_and_postcode,38.26165199279785,140.88042449951172,980-0021,宮城県仙台市青葉区中央１丁目８−３３,仙台市青葉区,restaurant,0.9975769495964051,
neg:ace1d49c-0809-46d7-bacc-62cf3d05a8c0:9031aea6-8401-4168-95c1-ac3abdb84e67,焼肉 味人 西麻布,焼肉 味人 西麻布,〒243-0004 神奈川県厚木市水引2丁目6−35,prefecture_and_postcode,35.446725845336914,139.35787963867188,243-0004,神奈川県厚木市水引２丁目６−３５,厚木市,restaurant,0.4395259618759155,
neg:aa304aa0-70e1-4d19-af39-e90c183a5945:e2867373-d1e9-4ef3-acb7-9b592e59d104,広島つけ麺　かず　五日市コイン通り店,広島つけ麺 かず 五日市コイン通り店,〒178-0062 6 Chome-3-10 Oizumimachi,postcode_and_partial,35.757150650024414,139.5960235595703,178-0062,6 Chome-3-10 Oizumimachi,練馬区,restaurant,0.9887914657592773,
neg:8aa46f21-02b9-4372-883b-f52d15e741af:115e3095-a9a7-450d-841f-8b2c66d709a3,Tully's Coffee,Tully's Coffee,〒650-0012 兵庫県神戸市中央区北長狭通2丁目9−2,prefecture_and_postcode,34.69231414794922,135.1905746459961,650-0012,兵庫県神戸市中央区北長狭通２丁目９−２,神戸市中央区,restaurant,0.34153762459754944,
neg:ebefdce0-7ae0-477e-b9f7-eb876a42bb1f:1a830558-03c9-402e-a109-791dc3d4bb9d,金澤焼肉せなら,金澤焼肉せなら,〒770-0934 秋田町2-33,postcode_and_partial,34.06460380554199,134.5493392944336,770-0934,秋田町2-33,徳島市,cafe,0.9224008333683014,
neg:5163ee48-7f7a-46a7-8bb5-322e0145528e:8ca83beb-2a04-4a1c-a0f9-d0e8b12dc452,居食屋だいにんぐRyu,居食屋だいにんぐRyu,埼玉県秩父郡長瀞町本野上91−1,prefecture_only,36.112321853637695,139.11519622802734,,埼玉県秩父郡長瀞町本野上９１−１,秩父郡長瀞町,restaurant,0.9658520269393921,
neg:c782a60c-44b5-4ebf-93de-a7ce5434e43d:befa7a27-9c7b-4170-a155-6227bd110006,ドミノ・ピザ 西新宿店,ドミノ・ピザ 西新宿店,〒739-0622 晴海1丁目6-1,postcode_and_partial,34.24114799499512,132.22350311279297,739-0622,晴海1丁目6-1,大竹市,restaurant,0.77,
neg:107d575e-14cf-4992-aa0f-6b9c7d699927:0f823b78-8c32-4d42-8244-33d05e4fa712,コシャラシャント（はんちくてい）,コシャラシャント(はんちくてい),〒811-3502 福岡県宗像市江口534−2,prefecture_and_postcode,33.85187339782715,130.51280975341797,811-3502,福岡県宗像市江口５３４−２,宗像市,restaurant,0.9955025619268417,
neg:cff8b697-30c0-479f-babe-330ba4130590:c875d982-6aeb-4ca1-831b-a5f3d49917a2,きくの家,きくの家,〒550-0002 大阪府大阪市西区江戸堀1丁目13−10,prefecture_and_postcode,34.69171333312988,135.49591064453125,550-0002,大阪府大阪市西区江戸堀１丁目１３−１０,大阪市西区,restaurant,0.8392778635025024,
neg:5da1ab71-b2b2-44da-a706-a1ef4db41968:b817b624-c1fe-456c-80e7-e5d6ca022288,梅月,梅月,〒162-0825 東京都新宿区神楽坂1丁目12,prefecture_and_postcode,35.70064353942871,139.74243927001953,162-0825,東京都新宿区神楽坂１丁目１２,新宿区,coffee_shop,0.9934781301021576,
neg:aa051447-279c-4dab-93a5-d2e5d0004ec6:c3a079b1-3333-4d1d-976a-16ce65e64ffa,間借り食堂　お魚はっちゃん,間借り食堂 お魚はっちゃん,〒213-0011 神奈川県 川崎市\n高津区久本1-16-20フィオーレの森リラ館3F\n,prefecture_and_postcode,35.60626411437988,139.6673355102539,213-0011,神奈川県 川崎市\n高津区久本1-16-20フィオーレの森リラ館3F\n,目黒区,bar,0.6098252534866333,
neg:e6df46dd-a128-4dd1-9d6b-fdeced3fd4ca:88f2e4da-53f4-438c-89ae-f4738898d7fc,寿し田,寿し田,"〒101-0041 Kanda Sudacho, 1 Chome−4−6 Biz Feel KANDA 1F",postcode_and_partial,35.69474220275879,139.76803588867188,101-0041,"Kanda Sudacho, 1 Chome−4−6 Biz Feel KANDA 1F",千代田区,restaurant,0.9931158542633056,
neg:55f44eeb-6ece-4f38-a078-be0ce808e3bf:cd1f32ca-0132-4ccb-9a39-7279b7d88a71,亀代食堂,亀代食堂,〒296-0112 1708-1 Miyayama,postcode_and_partial,35.12823677062988,140.01690673828125,296-0112,1708-1 Miyayama,鴨川市,casual_eatery,0.9973945367336273,
neg:76afcfe1-5c56-4d12-ba6c-08932396c07c:f7bc50bf-92c2-4b7f-b074-9d07c1ee53d1,腸詰屋軽井沢Messe店,腸詰屋軽井沢Messe店,〒659-0064 兵庫県芦屋市精道町7−29,prefecture_and_postcode,34.7276725769043,135.30380249023438,659-0064,兵庫県芦屋市精道町７−２９,芦屋市,restaurant,0.9458664655685425,
neg:c06186b7-bfe3-47df-a7e9-12b263a3199e:6a0acdb3-1400-4f05-b24a-47118c06934e,居酒屋月天,居酒屋月天,〒604-0915 常盤木町46-2,postcode_and_partial,35.014780044555664,135.7676010131836,604-0915,常盤木町46-2,京都市中京区,coffee_shop,0.9831807005405426,
neg:06bf71df-e237-4171-9b11-d9a7dd82e3af:8b03981e-f4e3-45c6-838e-fb0e96b6f410,天心の溝上酒造株式会社,天心の溝上酒造,〒604-8422 中京区西ノ京東月光町22番地,postcode_and_partial,35.01768112182617,135.75818634033203,604-8422,中京区西ノ京東月光町２２番地,京都市中京区,restaurant,0.934977650642395,
neg:6bf79901-9203-44b8-b6be-bb3c823a511a:337e9227-7e1e-47a8-a2c0-66418cdd285a,ナイトパブ鳥屋尾,ナイトパブ鳥屋尾,〒221-0065 神奈川県横浜市神奈川区白楽100−25,prefecture_and_postcode,35.48904800415039,139.62786102294922,221-0065,神奈川県横浜市神奈川区白楽１００−２５,横浜市神奈川区,bar,0.9849625825881958,
neg:aff8e33d-59f6-4962-a183-03d8c62bc9a4:211ea146-9e8d-4f43-9f2b-b7511003498c,おしゃべりクック,おしゃべりクック,〒142-0064 東京都品川区旗の台5-2-5メゾンボア旗の台1F,prefecture_and_postcode,35.60491752624512,139.70291137695312,142-0064,東京都品川区旗の台5-2-5メゾンボア旗の台１F,川崎市川崎区,restaurant,0.6759622693061829,
neg:8f95cd7a-6055-4ebc-a580-fedf1cc2c444:0efab31d-264e-4cba-9b04-f4665cb3c3c3,ワンダーストーブ,ワンダーストーブ,〒603-8345 京都府京都市北区平野八丁柳町66−7,prefecture_and_postcode,35.03163719177246,135.73059844970703,603-8345,京都府京都市北区平野八丁柳町６６−７,京都市北区,coffee_shop,0.9709155398607254,
neg:4252aae9-ea33-4f04-80cd-e839ab7da36c:d7a78dae-a5fd-4de8-9ec3-d7ba96a0211a,イタリアン酒場 イルンゴ,イタリアン酒場 イルンゴ,〒542-0086 大阪府大阪市中央区西心斎橋2丁目3−22,prefecture_and_postcode,34.67010307312012,135.49970245361328,542-0086,大阪府大阪市中央区西心斎橋２丁目３−２２,大阪市中央区,restaurant,0.980981707572937,
neg:56588289-300d-442a-aa81-3c76c598c6de:25b0b7bf-7cd3-4ea9-8747-7bc423a00825,ハイブリット,ハイブリット,"〒943-0833 Omachi, 4 Chome−2−3 地酒・地肴季楽",postcode_and_partial,37.11526298522949,138.24637603759766,943-0833,"Omachi, 4 Chome−2−3 地酒・地肴季楽",上越市,restaurant,0.9718506932258606,
neg:d19e56a3-8288-4427-9ced-6b6facd40679:49ec91b3-213a-4ac6-b334-e146f94b18cf,秘伝越前流手打ちそば 池田のそば すいこう,秘伝越前流手打ちそば 池田のそば すいこう,〒047-0008 北海道小樽市築港8−4,prefecture_and_postcode,43.188262939453125,141.01433563232422,047-0008,北海道小樽市築港８−４,小樽市,restaurant,0.9993080101013183,
neg:78786262-ea96-45e4-b62c-fd517934791f:773dcd46-0505-47e7-8b10-60c37b73a97b,焼肉官兵衛,焼肉官兵衛,〒330-0846 さいたま市大宮区大門町2-25-2野原ビル2階,postcode_and_partial,35.70271110534668,139.74352264404297,330-0846,さいたま市大宮区大門町2-25-2野原ビル2階,新宿区,restaurant,0.9884576088190079,
