seed_id,name,name_query,address_query,address_quality,latitude,longitude,postcode,freeform,locality,basic_category,confidence,websites
00e98156-83c4-4cf3-a6d9-5c5f37fa4483,オラバッシュ,オラバッシュ,,none,36.07778739929199,140.11914825439453,,,つくば市,restaurant,0.8283745050430298,
00ed1830-f6a8-4a75-a72b-9fe5719376ea,モンテカーサ （隆盛堂本店）,モンテカーサ (隆盛堂本店),〒669-5245 61-5 Wadayamacho Hodoji,postcode_and_partial,35.36088752746582,134.81916046142578,669-5245,61-5 Wadayamacho Hodoji,朝来市,casual_eatery,0.7602357864379883,
00f0104d-70ef-4155-b832-ac856e1a1838,六禾 - りっか,六禾 - りっか,〒561-0881 中桜塚3-13-12 1F,postcode_and_partial,34.786638259887695,135.47827911376953,561-0881,中桜塚3-13-12 1F,豊中市,casual_eatery,0.9548773765563965,
00f09b49-71f8-4208-8f1f-de4f94bcc863,菓子匠松月堂,菓子匠松月堂,〒299-5225 千葉県勝浦市墨名271,prefecture_and_postcode,35.15188026428223,140.3133773803711,299-5225,千葉県勝浦市墨名２７１,勝浦市,restaurant,0.9933178848028184,http://www.shougetu.net/
0110b0e6-fff8-4bb2-b326-e6bb6bd61646,モモタコス -Momotacos-,モモタコス -Momotacos-,〒631-0065 1 Chome-1-4 Torimicho,postcode_and_partial,34.692298889160156,135.73226165771484,631-0065,1 Chome-1-4 Torimicho,奈良市,restaurant,0.792837917804718,
0121ef04-f1b9-4427-b05d-84317d703d20,お芋スイーツ専門店 フランダースフリッツ,お芋スイーツ専門店 フランダースフリッツ,〒231-0001 中区新港2-2-1,postcode_and_partial,35.45444297790527,139.63799285888672,231-0001,中区新港2-2-1,横浜市,casual_eatery,0.77,https://flanders291.base.shop
012d3ce8-8a0d-4963-ac60-40326133008d,喫茶ふわり,喫茶ふわり,北海道中川郡豊頃町茂岩本町26,prefecture_only,42.80240058898926,143.5060806274414,,北海道中川郡豊頃町茂岩本町２６,中川郡豊頃町,cafe,0.7756534218788147,
0132f4e8-8aa9-405f-baa2-d46a30eec9be,どーもどーもおお田です,どーもどーもおお田です,〒085-0013 北海道釧路市栄町3丁目1,prefecture_and_postcode,42.98342514038086,144.38738250732422,085-0013,北海道釧路市栄町３丁目１,釧路市,restaurant,0.9783878922462463,
0139323a-4996-407d-bedb-8215d4a6bc7b,ドライバーズ スポット 天神屋新東名掛川Pa下り,ドライバーズ スポット 天神屋新東名掛川Pa下り,,none,34.84168815612793,138.04236602783203,,,掛川市,restaurant,0.6147044897079468,
0141aece-245a-4238-a801-cf7e0cf55b42,炭火焼肉工房いろり屋,炭火焼肉工房いろり屋,〒630-0201 小明町434,postcode_and_partial,34.70850944519043,135.70584106445312,630-0201,小明町434,生駒市,restaurant,0.77,https://yakiniku-iroriyaikoma.com
0143066e-6125-48a5-be74-0d5304efb414,赤ひげ,赤ひげ,〒652-0811 兵庫県神戸市兵庫区新開地3丁目4−17,prefecture_and_postcode,34.676809310913086,135.17131805419922,652-0811,兵庫県神戸市兵庫区新開地３丁目４−１７,神戸市兵庫区,bar,0.9775604009628296,
0143264f-3502-450d-a9dc-39a6c1fc150a,盛たに,盛たに,〒720-0031 広島県福山市三吉町5丁目5−7,prefecture_and_postcode,34.49601173400879,133.37621307373047,720-0031,広島県福山市三吉町５丁目５−７,福山市,restaurant,0.9800736308097839,http://tigre.appsta.jp/apps.html
01584b5f-ac5b-4d29-b431-3cc30b81a06f,Western Food Kitchen 69,Western Food Kitchen 69,神奈川県高座郡寒川町一之宮2丁目12−1,prefecture_only,35.36846923828125,139.38348388671875,,神奈川県高座郡寒川町一之宮２丁目１２−１,高座郡寒川町,restaurant,0.955115795135498,
0159d6cc-dc1f-4a09-9c0d-2410c2e4a01a,弥助鮨森本支店,弥助鮨森本支店,〒920-3114 吉原町ハ-28-2,postcode_and_partial,36.566701889038086,136.6500015258789,920-3114,吉原町ハ-28-2,金沢市,restaurant,0.7531649470329285,
016ff085-99e1-47c3-8dd0-dca1b3d01818,珈琲&ピザハウス なんだろうくん,珈琲&ピザハウス なんだろうくん,〒895-0073 鹿児島県薩摩川内市国分寺町7062−2,prefecture_and_postcode,31.830533981323242,130.30646514892578,895-0073,鹿児島県薩摩川内市国分寺町７０６２−２,薩摩川内市,restaurant,0.3534485995769501,
0173d984-da3d-4b11-a164-218617f33b87,焼肉 松本 別邸,焼肉 松本 別邸,〒532-0003 淀川区宮原5-4-18,postcode_and_partial,34.73861312866211,135.49739837646484,532-0003,淀川区宮原5-4-18,大阪市,restaurant,0.77,http://www.big-meat-matsumoto.com
017fb445-a705-42e5-9c26-503888bfe443,味道苑,味道苑,〒176-0005 東京都練馬区旭丘1丁目19−2,prefecture_and_postcode,35.73281669616699,139.67682647705078,176-0005,東京都練馬区旭丘１丁目１９−２,練馬区,restaurant,0.9513325691223145,
0182d043-e06b-4798-9dc8-5c0ce39ad7f2,傘や,傘や,〒380-0823 長野県長野市南千歳1丁目22−10,prefecture_and_postcode,36.64406776428223,138.18856811523438,380-0823,長野県長野市南千歳１丁目２２−１０,長野市,restaurant,0.7972233891487122,
018d687a-6b39-4c3b-802b-5b35e86439b1,菓子工房 羊の家,菓子工房 羊の家,〒671-0123 兵庫県高砂市北浜町西浜1208−94,prefecture_and_postcode,34.780622482299805,134.75092315673828,671-0123,兵庫県高砂市北浜町西浜１２０８−９４,高砂市,casual_eatery,0.8726673126220703,
018fd173-21dc-4932-b727-b389f73ae824,Bar White Oak,Bar White Oak,〒104-0061 東京都中央区銀座8丁目7−7,prefecture_and_postcode,35.66842079162598,139.76119232177734,104-0061,東京都中央区銀座８丁目７−７,中央区,bar,0.9869192242622375,https://whiteoak.bar/
019386e4-56f1-497a-be02-7e64c6a12617,ふなせ,ふなせ,〒175-0093 東京都板橋区赤塚新町3丁目12−12,prefecture_and_postcode,35.771013259887695,139.63665008544922,175-0093,東京都板橋区赤塚新町３丁目１２−１２,板橋区,restaurant,0.9620450735092163,
01946771-46a8-4ead-8151-9bd174c46b8e,しゃぶ葉,しゃぶ葉,〒591-8008 北区東浅香山町4-1-12,postcode_and_partial,34.58380699157715,135.51569366455078,591-8008,北区東浅香山町4-1-12,堺市,restaurant,0.77,https://nilax.jp
019a0ae5-fece-4749-b23c-2f3e9dce9616,いきなりステーキ名張店,いきなりステーキ名張店,〒518-0752 三重県名張市蔵持町原出1806−1,prefecture_and_postcode,34.63281440734863,136.11182403564453,518-0752,三重県名張市蔵持町原出１８０６−１,名張市,restaurant,0.7122058272361755,http://ikinaristeak.com/shopinfo/nabari
019deea2-6fab-4dfc-bfaf-19aefa82f817,焼肉のとことーん,焼肉のとことーん,〒981-3352 宮城県富谷市富ケ丘2丁目16−29,prefecture_and_postcode,38.36166954040527,140.86734771728516,981-3352,宮城県富谷市富ケ丘２丁目１６−２９,富谷市,restaurant,0.8943250775337219,
01b4d0a6-33b2-4768-b874-5357a1ffdf82,BAR the HARLEY,BAR the HARLEY,〒169-0075 東京都新宿区高田馬場2丁目1−1,prefecture_and_postcode,35.71171760559082,139.7099838256836,169-0075,東京都新宿区高田馬場２丁目１−１,新宿区,restaurant,0.9956896084547043,http://the-harley.com/
01b7e7b9-271d-4f22-88b3-ee845fae90e4,アツミ亭,アツミ亭,福島県南相馬市鹿島区鹿島町134,prefecture_only,37.70395469665527,140.96627044677734,,福島県南相馬市鹿島区鹿島町１３４,南相馬市,restaurant,0.43212029337882996,
01c58957-9dc7-49de-b62a-3bb0a21e53ae,コーヒーハウス トレビアン,コーヒーハウス トレビアン,〒175-0082 高島平9-1-9,postcode_and_partial,35.78697395324707,139.67273712158203,175-0082,高島平9-1-9,板橋区,cafe,0.77,http://banky.tokyo.jp/main/campbanky/2020/03/21/nishidai-cafe-tres-bien/
01df5a8c-bbdc-4204-9845-c6a5c820392d,ヴァンテアン,ヴァンテアン,〒360-0044 埼玉県熊谷市弥生2丁目62,prefecture_and_postcode,36.14132118225098,139.38790130615234,360-0044,埼玉県熊谷市弥生２丁目６２,熊谷市,restaurant,0.5914337635040283,
01e0b831-dacb-4914-ae39-3389390d4408,鶏醤油拉麺専門店 そうわ,鶏醤油拉麺専門店 そうわ,〒310-0846 109 Tonocho,postcode_and_partial,36.327016830444336,140.45134735107422,310-0846,109 Tonocho,水戸市,restaurant,0.9846269488334656,https://lit.link/ramensowa
01ed6726-1e24-43a9-b602-d7f44cda7aec,土井酒造場,土井酒造場,〒437-1407 静岡県掛川市小貫633,prefecture_and_postcode,34.71700477600098,138.04528045654297,437-1407,静岡県掛川市小貫６３３,掛川市,brewery,0.9976063418388367,http://www.kaiunsake.com
01f4e97e-10e8-4b4b-b5a1-3c4f97865f24,シュガーバターの木 阪急うめだ店,シュガーバターの木 阪急うめだ店,〒530-8350 北区角田町8-7,postcode_and_partial,34.7023868560791,135.49850463867188,530-8350,北区角田町8-7,大阪市,casual_eatery,0.77,http://www.sugarbuttertree.jp
01fad69f-ed00-4bbb-a720-57b4e0a5440a,伝説のすた丼屋中野新橋店,伝説のすた丼屋中野新橋店,〒164-0012 東京都中野区本町5丁目4−1,prefecture_and_postcode,35.69366645812988,139.67424774169922,164-0012,東京都中野区本町５丁目４−１,中野区,restaurant,0.878846287727356,https://sutadonya.com
021448f1-e683-4dce-a7c5-1c7a2a3a0a73,ほっともっと,ほっともっと,〒849-2101 佐賀県杵島郡大町町大町151,prefecture_and_postcode,33.215288162231445,130.13103485107422,849-2101,佐賀県杵島郡大町町大町１５１,杵島郡大町町,restaurant,0.9527649253606796,http://www.hottomotto.com/
0215540b-3237-4c04-8b13-301679ad1197,百時,百時,愛知県春日井市鳥居松町6丁目50,prefecture_only,35.24787712097168,136.97589874267578,,愛知県春日井市鳥居松町６丁目５０,春日井市,coffee_shop,0.316920667886734,
0218c433-b5c6-4b2c-b4cd-02e39d976b3e,からあげバル あや鳥,からあげバル あや鳥,〒999-3711 山形県東根市中央2丁目12−36,prefecture_and_postcode,38.43255805969238,140.3906707763672,999-3711,山形県東根市中央２丁目１２−３６,東根市,restaurant,0.8712136745452881,
021c135e-76ca-44b2-8542-d5c21bf01a36,鎌倉ニュージャーマン ルミネ大船店,鎌倉ニュージャーマン ルミネ大船店,〒247-0056 神奈川県鎌倉市大船1丁目4−1,prefecture_and_postcode,35.353036880493164,139.53113555908203,247-0056,神奈川県鎌倉市大船１丁目４−１,鎌倉市,casual_eatery,0.9407187670469284,http://www.yougashi.co.jp/access/#ichiran
021e1564-9d35-4d9b-90e2-9aeb028441b3,グリルスズコウ,グリルスズコウ,〒144-0052 東京都大田区蒲田5丁目16−8,prefecture_and_postcode,35.56225776672363,139.7174301147461,144-0052,東京都大田区蒲田５丁目１６−８,大田区,restaurant,0.9649708271026611,
02209d2b-e364-4400-b430-0529c7d8418e,てくてく,てくてく,〒252-0185 神奈川県相模原市緑区日連618−3,prefecture_and_postcode,35.608638763427734,139.15593719482422,252-0185,神奈川県相模原市緑区日連６１８−３,相模原市緑区,cafe,0.7623141407966614,http://fujinotanpopo.main.jp
02211310-be6e-4b6f-b450-a28da5adf469,讃岐うどんの店 文ちゃんうどん,讃岐うどんの店 文ちゃんうどん,〒980-0811 2 Chome-3-30-59 Ichibancho,postcode_and_partial,38.25897216796875,140.87396240234375,980-0811,2 Chome-3-30-59 Ichibancho,仙台市青葉区,restaurant,0.9596534371376038,
02295911-9e45-48b0-83b1-1538452b8570,ますの,ますの,〒376-0004 群馬県桐生市小梅町1−12,prefecture_and_postcode,36.39760398864746,139.33650970458984,376-0004,群馬県桐生市小梅町１−１２,桐生市,restaurant,0.6897051930427551,
022f1429-48b3-4be9-abd9-c3ff487ca9d1,晴れパン 青梅店,晴れパン 青梅店,〒198-0036 河辺町8丁目2-11,postcode_and_partial,35.783376693725586,139.29264068603516,198-0036,河辺町8丁目2-11,青梅市,casual_eatery,0.77,https://withapex.com/harepan-ome
0232c904-c09d-4b60-b037-33f566b00175,Gong Cha,Gong Cha,"〒410-0302 Higashishiiji, 字東荒301番地3 ららぽーと沼津 1階",postcode_and_partial,35.11976432800293,138.84050750732422,410-0302,"Higashishiiji, 字東荒301番地3 ららぽーと沼津 1階",沼津市,non_alcoholic_beverage_venue,0.9910193538665771,https://www.gongcha.co.jp/
0238969f-ef66-45a1-b3ce-8b43e46f0972,ラーメンごくまる 浮羽店,ラーメンごくまる 浮羽店,〒839-1311 吉井町若宮30-5,postcode_and_partial,33.34102439880371,130.76456451416016,839-1311,吉井町若宮30-5,うきは市,restaurant,0.77,https://gokumaru.jp
023c81d3-0296-4adf-87cd-f8a277034b5b,あさピー＆スムージー,あさピー&スムージー,〒289-2511 千葉県,prefecture_and_postcode,35.72067832946777,140.64659881591797,289-2511,千葉県,旭市,smoothie_juice_bar,0.7369974851608276,
023d6975-dd1f-4b18-b572-aad9b449ebb5,居酒屋 ひろせ,居酒屋 ひろせ,〒294-0008 千葉県館山市広瀬488−1,prefecture_and_postcode,35.00679397583008,139.90021514892578,294-0008,千葉県館山市広瀬４８８−１,館山市,bar,0.9518529772758484,
023f01d1-f510-46a4-b948-201aeb85ae55,ローズバンク,ローズバンク,〒454-0921 愛知県名古屋市中川区中郷5丁目64,prefecture_and_postcode,35.131914138793945,136.8486328125,454-0921,愛知県名古屋市中川区中郷５丁目６４,名古屋市中川区,bar,0.777414083480835,http://blog.goo.ne.jp/fuchinobar
024330f8-d75a-4774-a9b7-68d5f1c0c8aa,いごっそう,いごっそう,,none,34.78790092468262,135.6800079345703,,倉治7-46-2,交野市,restaurant,0.711573600769043,
024abc85-b61e-48c2-8b76-66b0950e8fb0,すき家 新横浜店,すき家 新横浜店,,none,35.50852394104004,139.61479949951172,,港北区新横浜2丁目6-17,横浜市,cafe,0.9655,https://maps.sukiya.jp/jp/detail/287.html
024c7c2d-7d40-4df6-afe4-860ecd32cdb4,G is Good SPICE CURRY,G is Good SPICE CURRY,〒630-8357 奈良市杉ヶ町32-5 3F,postcode_and_partial,34.67840385437012,135.82038116455078,630-8357,奈良市杉ヶ町32-5 3F,奈良市,bar,0.9057574272155762,
0255a36a-a9c1-49de-9a85-699747e35685,街かど屋小牧店,街かど屋小牧店,〒485-0039 愛知県小牧市外堀3丁目194−1,prefecture_and_postcode,35.27499961853027,136.90729522705078,485-0039,愛知県小牧市外堀３丁目１９４−１,小牧市,restaurant,0.9956618064641952,http://www.meshiya.co.jp/24/index.html
025ec2c3-a6c3-4e7f-aaa7-d4e679c5d543,とりとり亭神宮前店,とりとり亭神宮前店,〒456-0031 愛知県名古屋市熱田区神宮3丁目7−1,prefecture_and_postcode,35.12523078918457,136.91158294677734,456-0031,愛知県名古屋市熱田区神宮３丁目７−１,名古屋市熱田区,restaurant,0.7553510069847107,http://www.toritoritei.co.jp
0261337a-7004-4ce8-ab63-f833a0527ba4,あら波,あら波,〒441-3214,postcode_only,34.65210151672363,137.3429718017578,441-3214,,豊橋市,non_alcoholic_beverage_venue,0.625617504119873,
026411b0-14d2-49d6-8380-3aefea6dc968,Futabaya,Futabaya,〒444-0837 愛知県岡崎市柱1丁目1−4,prefecture_and_postcode,34.92474555969238,137.15621185302734,444-0837,愛知県岡崎市柱１丁目１−４,岡崎市,bar,0.6262577176094055,http://www.bar-futabaya.com
0269be29-3864-45e3-81b9-da37e1cddf39,台湾料理・阿里山,台湾料理・阿里山,〒651-2404 兵庫県神戸市西区岩岡町古郷1489−29,prefecture_and_postcode,34.71865272521973,134.9300079345703,651-2404,兵庫県神戸市西区岩岡町古郷１４８９−２９,神戸市西区,restaurant,0.9289663434028625,
02708157-525c-43a9-bfe7-8fc1c3bf7339,ラム・ストゥーリィは突然に,ラム・ストゥーリィは突然に,〒553-0003 福島区福島2-7-16,postcode_and_partial,34.694305419921875,135.48685455322266,553-0003,福島区福島2-7-16,大阪市,restaurant,0.77,https://hitsuziya.com/lambtotsu
027941b8-d373-4bb5-b8fe-1e3a073eed23,友情,友情,〒596-0005 大阪府岸和田市春木旭町19−16,prefecture_and_postcode,34.47769546508789,135.39261627197266,596-0005,大阪府岸和田市春木旭町１９−１６,岸和田市,bar,0.3049491345882416,
02824f7b-7179-4a3e-a194-40685e724467,Kizuna Box,Kizuna Box,〒194-0021 東京都町田市中町1丁目14−3,prefecture_and_postcode,35.54559516906738,139.44571685791016,194-0021,東京都町田市中町１丁目１４−３,町田市,bar,0.5472652912139893,
02832ab7-da3a-4f34-9f91-21c790662b2c,Petit four,Petit four,〒437-0125 上山梨1560-1,postcode_and_partial,34.78882026672363,137.9024887084961,437-0125,上山梨1560-1,袋井市,casual_eatery,0.45489150285720825,
02968562-19a6-4785-b79c-a20f2b4910f4,瀧商店,瀧商店,〒882-0822 宮崎県延岡市南町1丁目4−1,prefecture_and_postcode,32.58097267150879,131.66741943359375,882-0822,宮崎県延岡市南町１丁目４−１,延岡市,restaurant,0.9382982850074768,
02a15348-75ad-4c0e-b50e-ab8ddead8857,Cafe c4&t,Cafe c4&t,〒239-0831 神奈川県横須賀市久里浜7丁目29−10,prefecture_and_postcode,35.22320365905762,139.7116928100586,239-0831,神奈川県横須賀市久里浜７丁目２９−１０,横須賀市,cafe,0.8427478075027466,https://c4andt.amebaownd.com/
02b00ade-d5f8-4072-9c4a-343c7ba23b05,Standing Bar Jack & Matilda,Standing Bar Jack & Matilda,〒553-0003 大阪府大阪市福島区福島1丁目6−20,prefecture_and_postcode,34.69716835021973,135.48726654052734,553-0003,大阪府大阪市福島区福島１丁目６−２０,大阪市福島区,restaurant,0.8062834739685059,
02cb0bb6-bb11-4623-84cd-fba423e67593,リトルエチオピア レストランバー,リトルエチオピア レストランバー,〒124-0014 東四つ木3-23-6,postcode_and_partial,35.73171043395996,139.83808135986328,124-0014,東四つ木3-23-6,葛飾区,restaurant,0.77,
02cb445f-2b8f-4965-878f-a0a9dea7969f,Cafe sweets zakka ひなたぼっこ,Cafe sweets zakka ひなたぼっこ,〒006-0821 手稲区前田11条10丁目6-5,postcode_and_partial,33.729570388793945,135.98490142822266,006-0821,手稲区前田11条10丁目6-5,新宮市,cafe,0.935671865940094,https://ameblo.jp/hinatabokkopua/
02d15711-f928-4c73-9812-f207f117b365,燻製居酒屋 トリベーネ 梅田店,燻製居酒屋 トリベーネ 梅田店,"〒530-0012 Shibata, 1 Chome−12−7 1f",postcode_and_partial,34.70771598815918,135.49706268310547,530-0012,"Shibata, 1 Chome−12−7 1f",大阪市北区,restaurant,0.7197656035423279,
02d33ae6-b0dc-40bb-81aa-eb1487e1547a,楽食酒礎,楽食酒礎,〒614-8093 京都府八幡市八幡三本橋35−1,prefecture_and_postcode,34.87508583068848,135.70635223388672,614-8093,京都府八幡市八幡三本橋３５−１,八幡市,restaurant,0.9878366589546204,http://ishizueishizue.web.fc2.com/
02d89262-99dc-48d1-a03d-772ae8d0f9c8,Fusion Dining よつ葉,Fusion Dining よつ葉,〒520-0855 滋賀県大津市栄町3−4,prefecture_and_postcode,34.97707557678223,135.9012222290039,520-0855,滋賀県大津市栄町３−４,大津市,bar,0.7297513484954834,http://r.gnavi.co.jp/rdgk4h4k0000
02dc76fc-9cb1-4925-a4f7-ec56ad363bc0,【板橋区 志村坂上】焼肉まっちゃん,【板橋区 志村坂上】焼肉まっちゃん,〒174-0056 東京都板橋区志村1丁目33−2,prefecture_and_postcode,35.77585220336914,139.69182586669922,174-0056,東京都板橋区志村１丁目３３−２,板橋区,restaurant,0.865851104259491,https://s.tabelog.com/tokyo/A1322/A132205/13172645/
02df375e-832c-4fba-8e96-4e544e2ce4e5,鍵屋,鍵屋,〒184-0005 東京都小金井市桜町3丁目7−1,prefecture_and_postcode,35.71667671203613,139.51485443115234,184-0005,東京都小金井市桜町３丁目７−１,小金井市,bar,0.6007273197174072,
02e09bef-23cb-41d2-a95f-06c7df99687d,アルトロ・ルオーゴ,アルトロ・ルオーゴ,〒530-0003 堂島2丁目2-26,postcode_and_partial,34.6970272064209,135.49414825439453,530-0003,堂島2丁目2-26,大阪市,restaurant,0.77,http://www.kichiri.com
02f19cf2-5442-4491-abf9-3e67f4f41487,エッカ,エッカ,〒501-6242 岐阜県羽島市竹鼻町錦町67,prefecture_and_postcode,35.322587966918945,136.69585418701172,501-6242,岐阜県羽島市竹鼻町錦町６７,羽島市,coffee_shop,0.4246939420700073,
02f3eddf-f8da-4beb-8c7d-f044648d8a1c,竹の子,竹の子,兵庫県西脇市比延町915,prefecture_only,34.99726104736328,135.00982666015625,,兵庫県西脇市比延町９１５,西脇市,restaurant,0.5010405778884888,
