place_id,latitude,longitude,sightings,nearest_open_data_m
ChIJd80DWQnSBGARdZ0i-ERrxXI,34.7652184,137.3852911,1,17.6
ChIJCwxz6rrTBGAReC-iN12kpxc,34.7655328,137.3837601,1,8.2
ChIJV7jLNVXTBGARPewt7QwL32k,34.7655328,137.3837601,1,8.2
ChIJqxoYDgnSBGARQrFiC9Z4vbg,34.7655328,137.3837601,1,8.2
ChIJY0uNBQnSBGAR_lCBXvim6AQ,34.7655328,137.3837601,1,8.2
ChIJxUuNBQnSBGARjiiGrZZcByM,34.7655328,137.3837601,1,8.2
ChIJY9oSREHTBGARzA9fqukjAw4,34.7655328,137.3837601,1,8.2
ChIJ6ebvcQDTBGAR5QpeplM4YHY,34.7655328,137.3841429,1,4.9
ChIJodKeEgnSBGAR28f17tYrA8E,34.7655328,137.3841429,1,4.9
ChIJJ6iQkWzTBGAR-ul2kL7i8cA,34.7655328,137.3847170,2,20.5
ChIJNVNBbwnSBGARHTglqXbZAC4,34.7655328,137.3847170,2,20.5
ChIJw23CagDTBGARM5gjGxbGP4I,34.7655328,137.3847170,2,20.5
ChIJFTwHPQDTBGARM_iLPKpGTX0,34.7655328,137.3847170,2,20.5
ChIJN-3tZwDTBGARCAOhVkkxJEA,34.7655328,137.3849083,1,21.8
ChIJIUS8agDTBGARihTwHUQ8Qiw,34.7655328,137.3849083,1,21.8
ChIJTx6-xBnTBGARLdADGQ3L5xU,34.7655328,137.3849083,1,21.8
ChIJ3YFUR3vTBGARHhyu-f3U4Vw,34.7655328,137.3849083,1,21.8
ChIJHbR8YAnSBGARJzhli4Rj6y4,34.7655328,137.3852911,1,6.3
ChIJE7x7YAnSBGAR2v6Jk4FXEZ0,34.7655328,137.3852911,1,6.3
ChIJE7x7YAnSBGARlA4PZtKYMbU,34.7655328,137.3852911,1,6.3
ChIJHbR8YAnSBGARA7MUwUBRq-c,34.7655328,137.3852911,1,6.3
ChIJ_dICOnHTBGARbsyIT7MMqCE,34.7656900,137.3852911,2,9.8
ChIJB6-MEFDTBGARTuttg46jZ-Y,34.7658472,137.3837601,1,5.0
ChIJQQ1VUADTBGARlJDPBh7Aem0,34.7658472,137.3839515,2,4.2
ChIJAQDZCQnSBGARg1iExakBuUI,34.7658472,137.3837601,1,5.0
ChIJebFxpwnSBGARCJ4kOIKyeEY,34.7658472,137.3837601,1,5.0
ChIJxzmuHYPTBGARF-jsXfRDgM4,34.7658472,137.3837601,1,5.0
ChIJjUKKcwnSBGARrDlkKrNNuU4,34.7658472,137.3843342,2,11.8
ChIJ5ZwMcQnSBGARDpV360CxxxY,34.7658472,137.3845256,1,4.7
ChIJtyk2JKnJBGARU5KYtALJ5CM,34.8344276,137.3499638,1,1.8
ChIJMwW4woHzGGARy2q8eF0NBH8,35.6425636,139.6495619,2,5.8
ChIJS4atFQDzGGARE2Uf1YCzz1Q,35.6424064,139.6503357,1,7.2
ChIJpxf62IHzGGAR3uwouEUdjvI,35.6425636,139.6503357,2,17.5
ChIJlYOiYn_zGGAR00L4xxD0WRw,35.6424064,139.6505291,2,7.5
ChIJsSXWen_zGGAR3pfl9Lk1MJc,35.6425636,139.6507226,2,10.0
ChIJIcQqp1XzGGARYRZiPXUtoXI,35.6424064,139.6507226,1,7.0
ChIJ44W9cH_zGGAR4VpGdSh25II,35.6424064,139.6509160,2,11.8
ChIJ44W9cH_zGGARJHxjQdfsWmk,35.6424064,139.6509160,2,11.8
ChIJTe8_c6zzGGAR2zu0qzU3gvA,35.6424064,139.6511095,1,3.0
ChIJixiy6IHzGGARzgedmozTLb4,35.6428780,139.6495619,2,5.8
ChIJ0_nEe9_zGGARtvRq6MjpTEE,35.6427208,139.6497554,2,13.3
ChIJqZNwVOHzGGARj6ePMLuwlBA,35.6427208,139.6497554,2,13.3
ChIJF1sqOo_0GGARVCVe2rW0NPU,35.6428780,139.6499488,2,3.4
ChIJsTYPSorzGGARypumEfhwWrE,35.6427208,139.6503357,1,9.0
ChIJD4fxW7DzGGARFVydR8IUsH4,35.6427208,139.6503357,1,9.0
ChIJB0Mf4IHzGGARos0JSes8S30,35.6430352,139.6503357,1,5.8
ChIJB0Mf4IHzGGARDvbPhmvN46g,35.6430352,139.6503357,1,5.8
ChIJef4KUmXzGGAR8unGbeQ38Zg,35.6435068,139.6495619,2,10.5
ChIJVwgGSgDzGGARB-iCmpEGIic,35.6436640,139.6505291,2,9.9
ChIJ3-fXdKNxA2ARHRcOpJ8mUSU,35.1648827,136.9122385,2,50.6
ChIJExdbqcRwA2ARRZPrs5m-xtE,35.1648827,136.9122385,2,50.6
ChIJiU8P2JJxA2AR4VuUPjBMs8Q,35.1648827,136.9130077,2,3.6
ChIJ4UtkCHtxA2ARTmf9aS45mG0,35.1648827,136.9130077,2,3.6
ChIJne1OhMVwA2ARfrkv5AsVJ7I,35.1648827,136.9130077,2,3.6
ChIJ4-1OhMVwA2AR3xhdsEbmEiE,35.1648827,136.9130077,2,3.6
ChIJDZrVAABxA2ARjyCbVrc0ENU,35.1648827,136.9130077,2,3.6
ChIJyzzAC2dxA2AR3-9CdG4I8Yk,35.1648827,136.9132000,1,11.2
ChIJ1-sOQiBxA2AR8SvKtwGPYBM,35.1648827,136.9132000,1,11.2
ChIJa1hycmVxA2ARGP45Z-nDYvQ,35.1648827,136.9132000,1,11.2
ChIJycXImsVwA2ARvCj0lSoyHHE,35.1650399,136.9132000,2,0.1
ChIJycXImsVwA2ARSpgMCqBfGoE,35.1650399,136.9132000,2,0.1
ChIJKQ6pgM9wA2ARkD0pClOb2KY,35.1653543,136.9124308,2,4.8
ChIJfx27g8VwA2ARryvOpcsGtDw,35.1651971,136.9128154,1,4.5
ChIJqx0oHjBxA2ARmm5S4tyqiz4,35.1651971,136.9128154,1,4.5
ChIJi5VVwglxA2ARXU7PxuRuOuE,35.1653543,136.9128154,2,7.7
ChIJ7T8bgsVwA2ARjEB-SozdVeo,35.1653543,136.9128154,2,7.7
ChIJo1OcbAFxA2ARDYfYBHJTM-8,35.1653543,136.9128154,2,7.7
ChIJ7T8bgsVwA2ARC5cqWp11HxI,35.1651971,136.9130077,2,3.5
ChIJ7fTAQddxA2ARPZEm3aLZe5A,35.1651971,136.9132000,1,6.2
ChIJEZ7m05txA2ARu5Lj0w8nQgY,35.1651971,136.9132000,1,6.2
ChIJn-ytjy1xA2ARkxnus56LvUA,35.1651971,136.9132000,1,6.2
ChIJa-srg8VwA2ARZMA0xjB_Umc,35.1651971,136.9132000,1,6.2
ChIJVVVJg8VwA2ARmINU23nd0W4,35.1653543,136.9132000,2,9.7
ChIJP9hjNdJxA2ARYZcHqSA9mvE,35.1655115,136.9124308,1,8.4
ChIJr5tweQBxA2AR0n3Qbd8vV3Y,35.1655115,136.9126231,2,7.8
ChIJcWocC21xA2AR4wBGuA5fT9w,35.1655115,136.9126231,2,7.8
ChIJ05Lzh89wA2ARoYz2ewNa0Ik,35.1656687,136.9124308,2,24.9
ChIJ05Lzh89wA2ARZphG9RGAqiU,35.1656687,136.9124308,2,24.9
ChIJRaqugM9wA2AR0g1eStX384I,35.1655115,136.9128154,1,4.8
ChIJ07UuOa5xA2ARP932dsENdIo,35.1656687,136.9128154,2,4.3
ChIJm8ecj6ZxA2ARJxE4pF_4m1g,35.1656687,136.9128154,2,4.3
ChIJH33njc9wA2ARQ0rlJvccF6s,35.1658259,136.9120462,1,5.3
ChIJNacvjM9wA2AReiXx7bOMgE0,35.1658259,136.9120462,1,5.3
ChIJIQGRAxhxA2AR3i5UNkvYT70,35.1658259,136.9124308,1,26.6
ChIJN4q7YsVwA2AReBd8aTNTkyw,35.1658259,136.9126231,2,18.4
ChIJN4q7YsVwA2ARCtGK3uUpvnQ,35.1658259,136.9126231,2,18.4
ChIJR9uszOdxA2ARZmtjgjPPA4w,35.1658259,136.9128154,1,4.8
ChIJdVfecMVwA2ARRho17aKBC50,35.1658259,136.9132000,1,8.9
ChIJAQAAwNJwA2ARwJeblLw8z1I,35.1658259,136.9133923,2,9.0
ChIJc0HyUC9xA2ARi0GifehT14A,35.1658259,136.9133923,2,9.0
ChIJOdz_aPkNGGARzM4l_pla7ZM,35.3358403,139.8941156,1,35.9
ChIJR4HMXIINGGARk8f4vUzolP4,35.3358403,139.8946937,2,21.3
ChIJ78QijAENGGARVP07Lv4UUas,35.3358403,139.8948864,1,9.5
ChIJDQGSIP4MGGARUgKLWXT6i1A,35.3358403,139.8956572,1,12.1
ChIJcUFM8AENGGARDlfjYvhom4Y,35.3364691,139.8948864,1,1.1
ChIJfWpXJAINGGARwVKJHeuo8g8,35.3370979,139.8941156,1,19.6
ChIJ4aouGQINGGARPvxhOsClohI,35.3370979,139.8945010,1,10.2
ChIJfRnyNUkoC18RLcZhd0E8p30,43.0769750,141.3027710,1,24.5
ChIJfRnyNUkoC18Rihr54gBHEJM,43.0769750,141.3027710,1,24.5
ChIJJ_lDyE4oC18RL3-6EUR72uA,43.0769750,141.3038471,2,0.2
ChIJD94MOfIpC18RNN7iyp4bObE,43.0769750,141.3042776,2,5.5
ChIJjauBCGEpC18RBFzHop9mGis,43.0769750,141.3044928,1,12.1
ChIJzZHO-RopC18RYDKWe0bU0Tk,43.0769750,141.3044928,1,12.1
ChIJGXY8pU4oC18RjT-y-ddBYMM,43.0769750,141.3044928,1,12.1
ChIJbYTNvE4oC18RCp1ztlsIaLE,43.0769750,141.3044928,1,12.1
ChIJA1CrYAApC18R3wPaELiKUyk,43.0769750,141.3044928,1,12.1
ChIJkykLx0ApC18RofC7qXd7v34,43.0769750,141.3044928,1,12.1
ChIJBYfBkE4pC18R8rajqup0qR4,43.0769750,141.3044928,1,12.1
ChIJAQAwN0ooC18REH_6RDjO-MU,43.0769750,141.3044928,1,12.1
ChIJGXY8pU4oC18RcFI8640TKXw,43.0769750,141.3044928,1,12.1
ChIJYyH3ZzUpC18RxUQTaHy08Rk,43.0769750,141.3044928,1,12.1
ChIJUZqNcs4pC18R0SryqWX5EHQ,43.0769750,141.3044928,1,12.1
ChIJs-g6pU4oC18RwDWi76GiUIM,43.0769750,141.3044928,1,12.1
ChIJGXY8pU4oC18RZgsMj23ORa4,43.0769750,141.3044928,1,12.1
ChIJs-g6pU4oC18RtqGFHk7P-vM,43.0769750,141.3044928,1,12.1
ChIJs-g6pU4oC18RYUmTkNkNjtk,43.0769750,141.3044928,1,12.1
ChIJz4k7pU4oC18RqiyRrykuBng,43.0769750,141.3044928,1,12.1
ChIJGXY8pU4oC18Rj5mi8Gm1FxY,43.0769750,141.3044928,1,12.1
ChIJbYTNvE4oC18Rv6CBay-fR0A,43.0771322,141.3044928,2,16.6
ChIJndIrtlYpC18RWrwc9mK2vNk,43.0769750,141.3044928,1,12.1
ChIJTzIHwE4oC18ROClfnt9pD_0,43.0774466,141.3040623,2,13.4
ChIJTzIHwE4oC18RdAUmnBHJUKk,43.0774466,141.3040623,2,13.4
ChIJTzIHwE4oC18RZI-GPqpOayg,43.0774466,141.3040623,2,13.4
ChIJNR0CTL8pC18RgkWOzpRdEWc,43.0774466,141.3040623,2,13.4
ChIJcVNhvE4oC18RxqIBdgMWZ8o,43.0772894,141.3044928,1,17.2
ChIJTzIHwE4oC18RIe8dmrsOllU,43.0774466,141.3044928,2,5.4
ChIJe7In_HUpC18RCTqInZnv0Tw,43.0774466,141.3044928,2,5.4
ChIJH9S0trcpC18Rm46sJFnCO7M,43.0772894,141.3044928,1,17.2
ChIJg6mN0VEoC18RzcToWx8FAEU,43.0776038,141.3036319,1,4.6
ChIJTzIHwE4oC18Rzx2yOcHlsKg,43.0776038,141.3040623,1,16.4
ChIJT7xrM1AoC18RsHmNhKlDcjY,43.0776038,141.3042776,2,7.0
ChIJt54C1KApC18RbWuFHuvGtCA,43.0776038,141.3042776,2,7.0
ChIJTzIHwE4oC18RlASVthV7VX0,43.0776038,141.3042776,2,7.0
ChIJQwgEwE4oC18RFR9KV60JNbw,43.0776038,141.3042776,2,7.0
ChIJQwgEwE4oC18Rrd6asDpHTF0,43.0776038,141.3042776,2,7.0
ChIJTzIHwE4oC18R8QdIUzjbB6M,43.0776038,141.3042776,2,7.0
ChIJQwgEwE4oC18RpNaYFUIRr5I,43.0776038,141.3042776,2,7.0
ChIJTzIHwE4oC18Raybb1JK8qwg,43.0776038,141.3042776,2,7.0
ChIJIw7PMwApC18RSEfVMAl1anQ,43.0776038,141.3044928,1,8.7
ChIJYRsw604oC18RqXYfeU5zolI,43.0776038,141.3044928,1,8.7
ChIJp1kv604oC18R2Y3at8q1IK0,43.0776038,141.3044928,1,8.7
ChIJgbVT604oC18RRlPMmslNjBM,43.0776038,141.3044928,1,8.7
ChIJt1XV7U4oC18RciwQgpTwMS8,43.0779182,141.3044928,1,4.3
ChIJOTrV7U4oC18RhOhabONgqds,43.0779182,141.3044928,1,4.3
ChIJt1XV7U4oC18RacXDjK8HDsE,43.0779182,141.3044928,1,4.3
ChIJOZBfE8ApC18RPLvlen0_tn0,43.0779182,141.3044928,1,4.3
ChIJ_-RJdnAz-F8Rbmuflz0Klng,36.5702682,136.6547391,1,15.6
ChIJlU6EeXAz-F8RlTJ_2iLLyoA,36.5704778,136.6550001,3,12.0
ChIJCQi1iXAz-F8RqXApjvq_yvk,36.5702682,136.6561093,2,4.6
ChIJvbnwK9Iz-F8RIXz--rq_PjI,36.5705826,136.6551306,1,16.9
ChIJNb7tY3Az-F8R-KRNtJi-RdY,36.5705826,136.6559136,1,5.3
ChIJNb7tY3Az-F8RQWlTQbqd98A,36.5705826,136.6559136,1,5.3
ChIJ32wvXXAz-F8R5rr8CQQ-vKw,36.5707398,136.6559136,2,4.9
ChIJsxtcPAAz-F8RMXyCxgCc4E0,36.5707398,136.6559136,2,4.9
ChIJ11tDYHAz-F8Rrh_z-zAeIcc,36.5705826,136.6563051,1,4.2
ChIJM2frinAz-F8R-mR5lY3xUY8,36.5705826,136.6563051,1,4.2
ChIJgXtUwqYz-F8RCa3R_FacpTA,36.5707398,136.6563051,2,6.4
ChIJHTy4XXAz-F8R7UvqaPl0p84,36.5707398,136.6563051,2,6.4
ChIJxTe_XXAz-F8R-OtT4RcLeGc,36.5707398,136.6563051,2,6.4
ChIJLwsdEnAz-F8RA8_IsbfzN0c,36.5708970,136.6547391,1,10.6
ChIJfRG-8vAz-F8Rl0GYz-Q4YOA,36.5710542,136.6551306,2,10.4
ChIJD5L4QwAz-F8RWxvitc0yxBc,36.5708970,136.6555221,1,29.6
ChIJV_CtQnAz-F8R3dMUE4hsF7k,36.5708970,136.6559136,1,3.3
ChIJ1cSQZ3Az-F8RDutZFYFqgGA,36.5708970,136.6559136,1,3.3
ChIJCzGWsz8z-F8Rzo_h7N4ytnI,36.5708970,136.6559136,1,3.3
ChIJEcprXXAz-F8REVZQX_U0Tzs,36.5708970,136.6561093,2,3.2
ChIJUct8_Nkz-F8RFt8ULQHSmFA,36.5710542,136.6559136,2,14.9
ChIJwaCtwgQz-F8RKkxxE9OQbfY,36.5710542,136.6559136,2,14.9
ChIJwbyVtJoz-F8RyPD-8l1JSqo,36.5708970,136.6563051,1,5.8
ChIJaRRrW3Az-F8RRAKwzIrLmOU,36.5708970,136.6563051,1,5.8
ChIJe5rbtR8z-F8RiztxYqabais,36.5708970,136.6563051,1,5.8
ChIJjwefTcgz-F8RFWEXRB_PEFo,36.5708970,136.6563051,1,5.8
ChIJCzlz7jQz-F8RnrvZ9BNE2fw,36.5708970,136.6563051,1,5.8
ChIJSUbUkzIz-F8RjRb3mZrmkkc,36.5708970,136.6563051,1,5.8
ChIJLfQqJXcz-F8RGf2AXP9k-h0,36.5708970,136.6563051,1,5.8
ChIJ9QrCWnAz-F8RvoHY303gExA,36.5708970,136.6563051,1,5.8
ChIJQUOdXHAz-F8R65XOZJRShe4,36.5710542,136.6563051,2,7.2
ChIJGQ2_FnAz-F8RfUz3MeOi1fY,36.5712114,136.6547391,1,5.2
ChIJRX5p1cwz-F8R-EY5g99DLjs,36.5712114,136.6547391,1,5.2
ChIJu5mPPXAz-F8R9RCpkJ7AzFU,36.5712114,136.6549349,2,12.7
ChIJO4CcQHAz-F8R3kppEAC7pDI,36.5712114,136.6555221,1,1.8
ChIJlWSNwAUz-F8R557lGAvHY4Q,36.5712114,136.6555221,1,1.8
ChIJ7bYCQXAz-F8Rcfix_2BmpAM,36.5712114,136.6555221,1,1.8
ChIJNR0SP3Az-F8RNnOmYGAEEK4,36.5712114,136.6555221,1,1.8
ChIJ79JxX6kv8V8RieU68T9Iy6E,36.5713686,136.6555221,2,11.8
ChIJE6sgRHAz-F8RU1GBxr4Mi-M,36.5712114,136.6559136,1,3.0
ChIJh9CWN3Az-F8RZAhxZ0Qt5HE,36.5712114,136.6559136,1,3.0
ChIJeakfoFAz-F8Rnvlxxu-uEmk,36.5712114,136.6559136,1,3.0
ChIJBQVbQXAz-F8RvenWM1Em6Y4,36.5712114,136.6559136,1,3.0
ChIJuW5tS3Az-F8RQG9f41KboIQ,36.5713686,136.6559136,2,5.4
ChIJI2bCOroz-F8Ro0Xt6t5Yvfs,36.5712114,136.6563051,1,6.3
ChIJT8ExT3Az-F8RKXEZkYA3TmU,36.5712114,136.6563051,1,6.3
ChIJpTCLmsEz-F8R7x-oeZRVprM,36.5712114,136.6563051,1,6.3
ChIJgYQUMm4z-F8RAaB3lKQwdP4,36.5715258,136.6551306,1,12.4
ChIJS7jfJHAz-F8RCvkpA97rjdw,36.5715258,136.6551306,1,12.4
ChIJgxRbN3Az-F8RNY3LPh7HXWM,36.5715258,136.6555221,1,18.6
ChIJFaU1VVQz-F8R7nHB2rmfmt4,36.5715258,136.6559136,1,2.1
ChIJr9mIo88z-F8R1imBA9MBHSg,36.5715258,136.6559136,1,2.1
ChIJlTM_1rQz-F8RkMswIL3eu2M,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8Rb4R-rS52DUw,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8Rpi8NpWUXdkw,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8RqgHrGNGnVYw,36.5715258,136.6559136,1,2.1
ChIJU_kSNnAz-F8RuKRrpWjSqBQ,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8RpidglEIO1Aw,36.5715258,136.6559136,1,2.1
ChIJLd3WDeUz-F8R_ryBxh20FBI,36.5715258,136.6559136,1,2.1
ChIJzZy8-RMz-F8R2uDHNva1lYg,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8RdLMObKYnJl0,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8RLuvnh3kBGgI,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8RwYrvroWmOFQ,36.5715258,136.6559136,1,2.1
ChIJn-qZ4pMz-F8Rk84dYp6XewA,36.5715258,136.6561093,2,3.6
ChIJr2uNW3cz-F8RE_5c-vNjULo,36.5715258,136.6561093,2,3.6
ChIJh9CWN3Az-F8RNF3vnuYvuMk,36.5715258,136.6561093,2,3.6
ChIJw6c_NnAz-F8RihAT-2hB_Vk,36.5715258,136.6561093,2,3.6
ChIJh9CWN3Az-F8Rvw0QV_h68JY,36.5715258,136.6561093,2,3.6
ChIJEbyfTAA1-F8ROeIJiV4qelo,36.5715258,136.6559136,1,2.1
ChIJh9CWN3Az-F8RuWuuBXqbN5A,36.5715258,136.6563051,1,12.5
ChIJyybSNXAz-F8RQyc-EHiOzl0,36.5715258,136.6563051,1,12.5
ChIJh9CWN3Az-F8RstcmUpAlsBc,36.5715258,136.6563051,1,12.5
ChIJx5ioSnAz-F8Rilp-1H909Ns,36.5715258,136.6563051,1,12.5
ChIJ5X7sKnDKQTURGr5oixhLxGQ,33.2540565,130.2986419,2,15.0
ChIJucHlCTDLQTURt5cDraHVxL4,33.2540565,130.2990179,2,19.6
ChIJJVmW1XHKQTURS3R-WlmlTJo,33.2543709,130.2986419,2,9.9
ChIJzdLp03HKQTURZVkP_jAub0s,33.2543709,130.2990179,2,13.3
ChIJtekAsOUpQDURDGHC2In95ZM,33.2543709,130.2992059,1,13.4
ChIJ61kwznHKQTURv09NK9yDGa8,33.2543709,130.2992059,1,13.4
ChIJrVGoz3HKQTURztAulK31mZ4,33.2543709,130.2993939,2,7.0
ChIJrx6lEMjLQTUROSEjpYv7nuM,33.2543709,130.2995819,1,11.6
ChIJHQ_2xmPLQTURnZ9LaqcBotw,33.2546853,130.2986419,2,13.3
ChIJZblm13HKQTURNMvzw8Yel7A,33.2546853,130.2988299,1,0.6
ChIJ68d33HHKQTURp-Wda2HTDhw,33.2548425,130.2992059,2,6.5
ChIJz0Ip3HHKQTURSKQN0ucrR9w,33.2549997,130.2990179,2,3.1
ChIJE4ww3HHKQTURYnti4uGoeZM,33.2549997,130.2990179,2,3.1
ChIJT-QQ3XHKQTURws6V2nzw1Ss,33.2549997,130.2992059,1,4.9
ChIJF5uQizLLQTURGoQ7b5hokhg,33.2549997,130.2992059,1,4.9
ChIJXQtu3XHKQTURKM_NEqYUwV8,33.2549997,130.2992059,1,4.9
ChIJXQtu3XHKQTURTgfRqcuPg7k,33.2549997,130.2992059,1,4.9
ChIJz07A3HHKQTURN2-jDKLe4WA,33.2549997,130.2992059,1,4.9
ChIJhccP6HHKQTUR6_xv2o62liQ,33.2549997,130.2992059,1,4.9
ChIJGZWVt4nLQTURvxvCc8bXT6Y,33.2551569,130.2992059,2,6.2
ChIJPS0UWM_LQTURIYjRKjRRSu8,33.2549997,130.2993939,2,8.4
ChIJRTx6vpjLQTURYgIsroSU6dM,33.2551569,130.2995819,2,12.0
ChIJwxft4HHKQTURqO_AlY-Ld_8,33.2553141,130.2988299,1,34.0
ChIJqbA45nHKQTUR9PFMdXIqJjg,33.2553141,130.2992059,1,2.8
ChIJAQAA3HHKQTURXCBR8WCAax0,33.2553141,130.2995819,1,13.8
ChIJ9W7W2LiFil8RBH1CdM7JqOI,37.7560479,140.4503490,1,0.9
ChIJPbJi0LiFil8RJT7ogMH6hp4,37.7562051,140.4503490,2,3.8
ChIJAQB0zriFil8ROjKK19TmB0w,37.7565195,140.4503490,2,7.8
ChIJ976rHZhBA2ARA1_oVTfDGo8,35.3419076,137.1660496,2,15.2
ChIJ976rHZhBA2ARI4WuhqqBnUc,35.3420648,137.1656642,1,6.3
ChIJ976rHZhBA2ARMell0QcRXQk,35.3420648,137.1656642,1,6.3
ChIJhZ44wWJBA2ARBiCSe3_qp6A,35.3422220,137.1656642,2,14.6
ChIJ976rHZhBA2AR3qpNgF1V3Fk,35.3420648,137.1660496,1,10.0
ChIJK68XfzBfGGARKQmqGsPUqNY,35.5281712,139.6193862,1,36.6
ChIJk0KQ1vdfGGARzE43C77lnPs,35.5284856,139.6186135,1,4.3
ChIJz0h1jTBfGGARrBiJcYsCisA,35.5284856,139.6186135,1,4.3
ChIJkxuojTBfGGARMzfpNMEUB7w,35.5284856,139.6186135,1,4.3
ChIJ6ZtPURpfGGARuuvCU0x5hMU,35.5284856,139.6193862,1,30.3
ChIJKf-4kzBfGGARDbTY4srTs9w,35.5288000,139.6186135,1,4.9
ChIJQWrDQ4FfGGARSoywQGeWUCM,35.5288000,139.6186135,1,4.9
ChIJ1Z3WVABfGGARe1QMTzf2NCM,35.5291144,139.6191930,2,58.2
ChIJAQDELOgOVDURJ0-k0UFyYrU,34.6828609,133.9937411,1,1.7
ChIJHQrlEwAPVDURBEDw_y19ySw,34.6834897,133.9945058,1,85.5
ChIJA2aw_DYTiV8Rk0_X_nlQI90,38.5774940,140.9673878,1,138.2
ChIJSa9rDJkSiV8RCeMtkCmCpF4,38.5774940,140.9677900,1,134.1
ChIJb2v3jGuZc18R59LNYJTzA68,42.9120915,143.1973969,1,3.0
ChIJrZ2K_4OZc18RG9WPfnh_5Yo,42.9127203,143.1982555,1,3.5
ChIJq-yq4b9dH2ARVNZikQplpDE,36.5356646,139.9185514,1,2.4
ChIJ5c2AYACLGGARta3a6vcFXzU,35.6457124,139.7073953,1,6.8
ChIJz8eiz8qLGGARpoacMUbcL-g,35.6457124,139.7073953,1,6.8
ChIJVVWVJMyJGGARJ_03205e56Y,35.6457124,139.7073953,1,6.8
ChIJ9XOlv5yLGGAR_O8RFMK5FiQ,35.6457124,139.7073953,1,6.8
ChIJZea8N9OLGGARJEBpL3dJDIs,35.6457124,139.7073953,1,6.8
ChIJuexYw0CLGGARMWXGpf3piYw,35.6457124,139.7073953,1,6.8
ChIJ-bw6lg2LGGARWR04T6RJVRI,35.6458696,139.7073953,2,5.2
ChIJK0I1wkCLGGARR1AXcoRR3bk,35.6457124,139.7073953,1,6.8
ChIJAQAAwUCLGGARVlaUACNRG_I,35.6457124,139.7073953,1,6.8
ChIJydMowkCLGGARfp7ZqRd_Mo0,35.6457124,139.7073953,1,6.8
ChIJx6paR2mLGGARMPsDi33xuec,35.6457124,139.7073953,1,6.8
ChIJq6rh2kCLGGARhPHTnWaISRg,35.6457124,139.7073953,1,6.8
ChIJ0zYXDbqLGGAR7W7btrtT0x0,35.6457124,139.7073953,1,6.8
ChIJHTlU2kCLGGARpb7rcBeackY,35.6457124,139.7073953,1,6.8
ChIJN4WSfuyLGGAR1f3V2UciAno,35.6457124,139.7073953,1,6.8
ChIJydMowkCLGGARb7KCUofr5ao,35.6457124,139.7073953,1,6.8
ChIJO8gh4FWLGGARnyJvSz6TSu8,35.6457124,139.7075887,2,6.2
ChIJl8II6kKLGGARvhjgN80IhLo,35.6457124,139.7075887,2,6.2
ChIJD9a83ECLGGARdbbB4BN6n2o,35.6458696,139.7073953,2,5.2
ChIJa67xPQWLGGARws2QrlTgayE,35.6457124,139.7073953,1,6.8
ChIJ26RqL62LGGARgm_OxWj92FE,35.6457124,139.7077822,1,4.8
ChIJAYU8v_CLGGARtiZDG7fJpIk,35.6457124,139.7077822,1,4.8
ChIJwaODuYKLGGARP6S44aTeDKA,35.6457124,139.7077822,1,4.8
ChIJM40dTf-LGGARNfi8JHnYg3E,35.6457124,139.7077822,1,4.8
ChIJv7zfVxKLGGARuOhjqt7fEoM,35.6457124,139.7077822,1,4.8
ChIJlb8SbaqLGGARC3aY-p2daoo,35.6457124,139.7077822,1,4.8
ChIJBfgFwkCLGGARjUUW2vUnoKE,35.6457124,139.7077822,1,4.8
ChIJrc1BQ9yLGGARdxkL0YXjhEY,35.6457124,139.7077822,1,4.8
ChIJ0Ut7GwCLGGAR5s1ZdYiXKBw,35.6457124,139.7077822,1,4.8
ChIJ6_DUmceJGGARm53QLRgPbXE,35.6457124,139.7077822,1,4.8
ChIJH6QznnCLGGARdUm_5X6_zJo,35.6457124,139.7077822,1,4.8
ChIJBfgFwkCLGGARQQr0mIy_blQ,35.6457124,139.7077822,1,4.8
ChIJsbUqij-LGGARebAJ7BDH3vU,35.6457124,139.7077822,1,4.8
ChIJe6fYwUCLGGARyEG6704TV-M,35.6457124,139.7077822,1,4.8
ChIJe6fYwUCLGGARSh4pB6WN2dc,35.6457124,139.7077822,1,4.8
ChIJe6fYwUCLGGARHaRRN-HPCjI,35.6457124,139.7077822,1,4.8
ChIJ_VoQisyLGGARoLJ-dosTcxI,35.6457124,139.7079756,2,11.9
ChIJe6fYwUCLGGARk9MAqYbeauY,35.6457124,139.7077822,1,4.8
ChIJQ2n8IwCLGGARNKuHfr7HjlM,35.6457124,139.7081691,1,9.1
ChIJuy_57ECLGGARi8l9OsgQP5s,35.6457124,139.7081691,1,9.1
ChIJzVqTOB-LGGARkWDy44KuWtA,35.6458696,139.7081691,2,1.0
ChIJCy4NbrKLGGARdN2muJxQceo,35.6458696,139.7081691,2,1.0
ChIJcwBfGYOLGGARpHcJuNMCgZo,35.6458696,139.7081691,2,1.0
ChIJc49nCFSLGGAR4Y4KNh_c3nI,35.6458696,139.7081691,2,1.0
