seed_id,name,name_query,address_query,address_quality,latitude,longitude,postcode,freeform,locality,basic_category,confidence,websites
01ffca61-a92d-4c5d-9f3f-27dd111c1a05,まほろば食堂,まほろば食堂,〒533-0005 東淀川区2-12-26,postcode_and_partial,34.65204048156738,135.42937469482422,533-0005,東淀川区2-12-26,大阪市港区,bar,0.7254965901374817,https://maholoba-shokudo.owst.jp/
02255e6c-5cef-45ee-a593-d7b8fff72315,元浜倉庫焙煎所,元浜倉庫焙煎所,〒711-0922 岡山県倉敷市児島元浜町2778,prefecture_and_postcode,34.45707893371582,133.80811309814453,711-0922,岡山県倉敷市児島元浜町２７７８,倉敷市,coffee_shop,0.7474196553230286,
0275cf52-5dfd-4648-941f-627fa26b5001,ラ・フォレステール,ラ・フォレステール,〒959-3907 新潟県村上市府屋281−20,prefecture_and_postcode,38.51504898071289,139.53675079345703,959-3907,新潟県村上市府屋２８１−２０,村上市,restaurant,0.6645340919494629,
032cb90d-6fc7-447a-857f-3b1ab794aae8,55 Cafe,55 Cafe,"〒869-0436 Jofumachi, 55",postcode_and_partial,32.681631088256836,130.65641021728516,869-0436,"Jofumachi, ５５",宇土市,cafe,0.9396449327468872,
0334e9c5-4832-4fa0-bbbc-7b343ee187a6,大重亭,大重亭,〒933-0023 末広町38,postcode_and_partial,36.744102478027344,137.01427459716797,933-0023,末広町38,高岡市,restaurant,0.77,http://daijutei.com
0435f150-ef84-4d85-a3f3-dc0e9d79bb1a,ピッコロプリマベーラ,ピッコロプリマベーラ,〒509-0237 岐阜県可児市桂ケ丘1丁目152,prefecture_and_postcode,35.388193130493164,137.0866928100586,509-0237,岐阜県可児市桂ケ丘１丁目１５２,可児市,restaurant,0.9844159424304962,http://piccoloprimavera.biz/
043f71e5-d65b-4d35-b812-ce6f8a46af58,のどぐろ日本海出雲市駅前店,のどぐろ日本海出雲市駅前店,〒693-0001 島根県出雲市今市町1271,prefecture_and_postcode,35.361738204956055,132.7574234008789,693-0001,島根県出雲市今市町１２７１,出雲市,restaurant,0.9829049110412598,https://www.sushi-nihonkai.com/
04b26e60-6e17-42ff-b304-17275a72c3e1,幸村,幸村,〒514-0027 三重県津市大門33−15,prefecture_and_postcode,34.72113609313965,136.51223754882812,514-0027,三重県津市大門３３−１５,津市,restaurant,0.9642006158828735,
04e17b3f-5851-46a9-94f2-d5ae650f6de2,亀戸ぎょうざ両国店,亀戸ぎょうざ両国店,〒130-0026 東京都墨田区両国4丁目34−10,prefecture_and_postcode,35.695003509521484,139.7973403930664,130-0026,東京都墨田区両国４丁目３４−１０,墨田区,restaurant,0.9980138850212097,https://www.kameido-gyouza.co.jp
0511ae57-cf4f-42d2-addd-0d397e07d644,ケラン,ケラン,〒047-0023 北海道小樽市最上2丁目16−21,prefecture_and_postcode,43.17824745178223,140.97405242919922,047-0023,北海道小樽市最上２丁目１６−２１,小樽市,restaurant,0.7722523808479309,http://tabelog.com/hokkaido/A0106/A010601/1038473/
05527e33-77b7-4b11-b147-48b3cab94391,ルバーブ,ルバーブ,〒693-0054 浜町1665,postcode_and_partial,35.37454414367676,132.7218246459961,693-0054,浜町1665,出雲市,casual_eatery,0.77,http://rhubarb-bakery.com
05629346-0329-4d77-8dda-46b2bbab17e7,ニュー阿波屋,ニュー阿波屋,,none,35.747549057006836,139.78388214111328,,,荒川区,bar,0.919423520565033,https://www.instagram.com/new.awaya/
0610d0b6-df05-4a0b-a531-810f66de003c,田中家料理店,田中家料理店,〒362-0034 愛宕1-28-20,postcode_and_partial,35.97094535827637,139.59386444091797,362-0034,愛宕1-28-20,上尾市,restaurant,0.77,http://www.j-tanakaya.com
0615df0d-6050-4fac-b572-dc644ce293d3,やきとりいかうし,やきとりいかうし,〒056-0017 北海道日高郡新ひだか町静内御幸町2丁目5−63,prefecture_and_postcode,42.33952522277832,142.3666534423828,056-0017,北海道日高郡新ひだか町静内御幸町２丁目５−６３,日高郡新ひだか町,restaurant,0.922199010848999,
06b09976-9c57-4eb8-8031-ed2074b3aaec,Cafe and Bar Felice,Cafe and Bar Felice,東京都新宿区早稲田鶴巻町111,prefecture_only,35.70830726623535,139.72339630126953,,東京都新宿区早稲田鶴巻町１１１,新宿区,bar,0.65737384557724,
06bf71df-e237-4171-9b11-d9a7dd82e3af,京菓子司よし廣,京菓子司よし廣,〒604-8422 中京区西ノ京東月光町22番地,postcode_and_partial,35.01768112182617,135.75818634033203,604-8422,中京区西ノ京東月光町２２番地,京都市中京区,restaurant,0.934977650642395,http://www.yoshihiroseika.com/
06db6566-e78f-4e6d-9bee-3f3703121556,しゃぶしゃぶ温野菜五反田店,しゃぶしゃぶ温野菜五反田店,〒141-0022 東京都品川区東五反田2丁目2−2,prefecture_and_postcode,35.6256160736084,139.72510528564453,141-0022,東京都品川区東五反田２丁目２−２,品川区,restaurant,0.9185448288917542,http://www.onyasai.com/
06dd8fd5-c956-4ce3-abf6-f2edfe4c364b,牛京西陣本店,牛京西陣本店,〒603-8158 京都府京都市北区紫野宮西町3−3,prefecture_and_postcode,35.03820991516113,135.75153350830078,603-8158,京都府京都市北区紫野宮西町３−３,京都市北区,restaurant,0.9959660106897354,https://kyoyasouhonpo.com/shop/
06f3f8e8-8df6-4e1c-b67d-9b87c20dcbec,Pizza Check,Pizza Check,〒141-0031 東京都品川区西五反田4丁目2−3,prefecture_and_postcode,35.627655029296875,139.7131576538086,141-0031,東京都品川区西五反田４丁目２−３,品川区,restaurant,0.9981556642055511,https://www.pizza-check.jp
079f63b7-b528-4090-a6de-b8ec7445bbbf,亀甲楼,亀甲楼,〒981-3215 宮城県仙台市泉区北中山2丁目26−4,prefecture_and_postcode,38.31666374206543,140.81485748291016,981-3215,宮城県仙台市泉区北中山２丁目２６−４,仙台市泉区,restaurant,0.6763947606086731,
07b43b66-e255-41b6-b6ce-04b002232a96,ツークシュピッツェ,ツークシュピッツェ,〒104-0061 東京都中央区銀座6丁目5−8,prefecture_and_postcode,35.67064094543457,139.76168823242188,104-0061,東京都中央区銀座６丁目５−８,中央区,restaurant,0.1748179942369461,http://www.zugspitze.jp
08254c47-c1ad-4678-b5c0-1f78259db4fa,ほっともっと,ほっともっと,〒086-1001 中標津町東1条南 1丁目1-1,postcode_and_partial,43.548095703125,144.9735870361328,086-1001,中標津町東1条南 1丁目1-1,標津郡中標津町,restaurant,0.9568108004331589,https://www.hottomotto.com/stores/?id=60148
082e0434-1ed8-49f1-a391-741b4935c7e5,アルモニ ティー アンド スイーツ,アルモニ ティー アンド スイーツ,〒182-0007 菊野台1丁目22-1,postcode_and_partial,35.654531478881836,139.56742095947266,182-0007,菊野台1丁目22-1,調布市,non_alcoholic_beverage_venue,0.9404290121793747,https://cafeair.p-kit.com
0855ec36-94a2-45fe-b3b0-d33ae84f4863,ミサワワイナリー,ミサワワイナリー,〒408-0204 山梨県北杜市明野町上手11984−1,prefecture_and_postcode,35.77413749694824,138.46869659423828,408-0204,山梨県北杜市明野町上手１１９８４−１,北杜市,winery,0.5394461154937744,http://www.grace-wine.com/our_winery/akeno/
087e6cd7-ce75-42b3-84e2-0821705d6097,パンと焼き菓子 粉布,パンと焼き菓子 粉布,〒948-0003 3-chome Honchorokuno,postcode_and_partial,37.139333724975586,138.76175689697266,948-0003,3-chome Honchorokuno,十日町市,casual_eatery,0.9665287137031555,http://konafu.exblog.jp/
0889ecbf-54cc-419a-8734-1428c0c0afee,大月や,大月や,〒907-0023 沖縄県石垣市石垣11,prefecture_and_postcode,24.34100914001465,124.15666198730469,907-0023,沖縄県石垣市石垣１１,石垣市,bar,0.8438573479652405,
08d4f94f-d03d-4fc7-9250-bde503bbaadb,レストラン中じ満,レストラン中じ満,〒135-0047 東京都江東区富岡1丁目1−17,prefecture_and_postcode,35.67036247253418,139.79779052734375,135-0047,東京都江東区富岡１丁目１−１７,江東区,restaurant,0.9374699592590332,http://www.shitamachi.net/joho/0202-8302.htm
08ec46dd-c175-4bc2-8a25-7991ba89b61b,御菓子司青柳花うさぎ,御菓子司青柳花うさぎ,〒300-1234 中央3丁目16-1,postcode_and_partial,35.97852897644043,140.14981842041016,300-1234,中央3丁目16-1,牛久市,casual_eatery,0.77,http://www.ushikukankou.com/hanausagi.htm
094a14bb-e932-41ed-8fa1-7bf7b6d8587f,鮮魚ふくむら,鮮魚ふくむら,〒900-0034 沖縄県那覇市東町15−16,prefecture_and_postcode,26.210886001586914,127.6734390258789,900-0034,沖縄県那覇市東町１５−１６,那覇市,restaurant,0.9723009467124939,
0964fbbb-04fb-4e9f-ae73-ad626f848df8,鉄板居酒屋くろ,鉄板居酒屋くろ,〒480-0107 愛知県丹羽郡扶桑町高木白山前455,prefecture_and_postcode,35.3570613861084,136.9094467163086,480-0107,愛知県丹羽郡扶桑町高木白山前４５５,丹羽郡扶桑町,restaurant,0.7688502073287964,
09801423-868c-4550-b5cc-69d08e90dd6a,焼肉のこんげり,焼肉のこんげり,,none,34.86347770690918,135.67919158935547,,町楠葉1丁目12-6 グラッドボンドB1F,枚方市,restaurant,0.85,https://kongeri.com/
09ac85cd-4a8c-4510-b95b-3dfe655fe16e,Domaine De Mikuni,Domaine De Mikuni,長野県北佐久郡軽井沢町追分46−13,prefecture_only,36.33029365539551,138.5290756225586,,長野県北佐久郡軽井沢町追分４６−１３,北佐久郡軽井沢町,restaurant,0.8613883301615715,http://domaine-de-mikuni.com
09c22e1e-e6fc-4593-b37d-7961ffc9829f,小さなパン屋　Atelier Nico+,小さなパン屋 Atelier Nico+,〒708-1312 岡山県勝田郡奈義町柿222-1,prefecture_and_postcode,35.10921669006348,134.17961883544922,708-1312,岡山県勝田郡奈義町柿222-1,勝田郡奈義町,casual_eatery,0.8790650367736816,http://ateliernicoplus.blog.fc2.com/
09f9ecdb-fb27-4a0e-93b3-e8fd2c53af4a,八剣伝小平駅前店,八剣伝小平駅前店,〒187-0041 美園町2丁目2-26 第2小平駅前ビル1F,postcode_and_partial,35.7376594543457,139.48783111572266,187-0041,美園町2丁目2-26 第2小平駅前ビル1F,小平市,bar,0.77,http://www.marche.co.jp/index.html
0a15c447-cb35-423e-bd2d-86c3533505e5,ホルモン焼礼,ホルモン焼礼,〒330-0063 浦和区高砂2丁目8-8,postcode_and_partial,35.85852241516113,139.65459442138672,330-0063,浦和区高砂2丁目8-8,さいたま市浦和区,restaurant,0.7462832927703857,https://www.isshiki-foods.co.jp/horumon-rei
0a64851e-d109-49f9-bd5f-39261d7d03b3,ラーメンまこと屋香芝インター前店,ラーメンまこと屋香芝インター前店,〒639-0265 奈良県香芝市上中69−3,prefecture_and_postcode,34.56502342224121,135.70140838623047,639-0265,奈良県香芝市上中６９−３,香芝市,restaurant,0.9697837328910828,https://www.makotofood.co.jp
0a815007-a7d0-48ab-a941-70ad5503514b,二八蕎麦和み,二八蕎麦和み,〒123-0841 東京都足立区西新井1丁目5−1,prefecture_and_postcode,35.778512954711914,139.7809066772461,123-0841,東京都足立区西新井１丁目５−１,足立区,restaurant,0.9003786444664001,https://nihachisobanagomi.com/
0a9e7b30-a9ac-49a7-9b52-92b916d4e65c,手打そば 園,手打そば 園,,none,36.36839485168457,138.90729522705078,,中里見町209-1,高崎市,restaurant,0.8355438709259033,
0b81b045-8aaf-47aa-a8c3-3314875683b3,元祖カレータンタン麺大河家君津店,元祖カレータンタン麺大河家君津店,〒299-1145 千葉県君津市西坂田4丁目6−3,prefecture_and_postcode,35.338022232055664,139.8880844116211,299-1145,千葉県君津市西坂田４丁目６−３,君津市,restaurant,0.3757431209087372,
0b94f54a-3b13-493e-9b6a-9f097b6cd4c7,活きいき寿司日向店,活きいき寿司日向店,宮崎県日向市財光寺510−1,prefecture_only,32.409929275512695,131.6305923461914,,宮崎県日向市財光寺５１０−１,日向市,restaurant,0.4800284206867218,
0bb85f2b-2564-4c58-9c8d-0385a7616207,ミルミレ 日暮里店,ミルミレ 日暮里店,〒116-0014 東京都荒川区東日暮里5丁目32−2,prefecture_and_postcode,35.72836685180664,139.77619171142578,116-0014,東京都荒川区東日暮里５丁目３２−２,荒川区,restaurant,0.4250834584236145,
0c84d8f1-90de-466c-956d-bb225e000854,ダルコルポ,ダルコルポ,〒047-0024 北海道小樽市花園1丁目8−8,prefecture_and_postcode,43.191524505615234,141.00057220458984,047-0024,北海道小樽市花園１丁目８−８,小樽市,restaurant,0.9362078905105591,
0c89481b-e8de-4cd4-97d4-ffcb5c5570eb,成光苑,成光苑,〒170-0001 西巣鴨2-6-12,postcode_and_partial,35.73879051208496,139.73060607910156,170-0001,西巣鴨2-6-12,豊島区,restaurant,0.77,http://www.seikouen.com
0cbb16fa-e0ff-4cd1-aa14-be16ba6f8301,北海道ミートマーケット,北海道ミートマーケット,〒001-0014 北海道札幌市北区北14条西3丁目1−17,prefecture_and_postcode,43.07735252380371,141.34796905517578,001-0014,北海道札幌市北区北１４条西３丁目１−１７,札幌市北区,restaurant,0.9447154998779297,
0cdf23db-1248-4bdf-bb77-4004f8da48a9,さつまや,さつまや,〒270-1421 千葉県白井市白井423,prefecture_and_postcode,35.80006980895996,140.06598663330078,270-1421,千葉県白井市白井４２３,白井市,casual_eatery,0.8834909796714783,
0d057e0d-c462-461a-b419-29268118c07b,イチケン食堂,イチケン食堂,〒550-0012 西区立売堀4-3-12,postcode_and_partial,34.680192947387695,135.4881362915039,550-0012,西区立売堀4-3-12,大阪市西区,restaurant,0.9976981788873672,https://www.ichiken.me/
0d17e3ad-9b7a-4287-8dc6-181e3b208c9c,龍宮,龍宮,〒646-0045 和歌山県田辺市片町96−1,prefecture_and_postcode,33.73309516906738,135.374755859375,646-0045,和歌山県田辺市片町９６−１,田辺市,restaurant,0.47740480303764343,http://www.ryugu-gyoza.com/
0d28697e-e931-4140-b5fb-d5f7aa17fc1e,ハーベストテラス 八ケ岳,ハーベストテラス 八ケ岳,〒408-0044 山梨県北杜市小淵沢町4869−1,prefecture_and_postcode,35.86831092834473,138.29867553710938,408-0044,山梨県北杜市小淵沢町４８６９−１,北杜市,restaurant,0.9926721328496932,http://www.harvest-t.jp/
0d858857-95aa-45bd-92a6-3da15784625a,淡墨,淡墨,〒371-0023 群馬県前橋市本町2丁目7−14,prefecture_and_postcode,36.38861083984375,139.0692901611328,371-0023,群馬県前橋市本町２丁目７−１４,前橋市,restaurant,0.9741665720939636,
0db09d3f-e88b-47cf-9a73-f09c1f7686b1,負け犬の遠吠え,負け犬の遠吠え,〒857-0877 7-13 Yorozucho,postcode_and_partial,33.16493034362793,129.71984100341797,857-0877,7-13 Yorozucho,佐世保市,restaurant,0.2302466183900833,
0e0b612a-2e46-43cc-a77d-d1aeba241ae5,ミートバル BON,ミートバル BON,〒171-0022 東京都豊島区南池袋2丁目11−5,prefecture_and_postcode,35.7257022857666,139.7141342163086,171-0022,東京都豊島区南池袋２丁目１１−５,豊島区,bar,0.9440500980615616,http://meatbar-bon.favy.jp
0e37ef91-a0dc-4b13-89d1-8efbaa0d5b70,福家食堂,福家食堂,〒990-0021 山形県山形市小白川町1丁目5−5,prefecture_and_postcode,38.24870300292969,140.34876251220703,990-0021,山形県山形市小白川町１丁目５−５,山形市,restaurant,0.9592638611793518,
0e3fc0d7-5936-4edb-939a-803038d6b741,コルカリーノ,コルカリーノ,〒300-1222 茨城県牛久市南1丁目18−27,prefecture_and_postcode,35.97051239013672,140.14371490478516,300-1222,茨城県牛久市南１丁目１８−２７,牛久市,cafe,0.9697722792625427,http://corcarino.jp/
0e571dd0-2cfd-41f0-91f1-e65022f893ec,地鶏専門店 マルエ 天5店,地鶏専門店 マルエ 天5店,〒530-0041 大阪府大阪市北区天神橋5丁目3−9,prefecture_and_postcode,34.70807647705078,135.5119171142578,530-0041,大阪府大阪市北区天神橋５丁目３−９,大阪市北区,restaurant,0.9940391188859939,http://marue-jidori.com
0efab31d-264e-4cba-9b04-f4665cb3c3c3,ワンダーストーブ,ワンダーストーブ,〒731-0137 広島県広島市安佐南区山本2丁目13−18,prefecture_and_postcode,34.437368392944336,132.4548568725586,731-0137,広島県広島市安佐南区山本２丁目１３−１８,広島市安佐南区,coffee_shop,0.2955581247806549,http://www.montedoll.jp/
0f15f916-b792-4157-8985-307a4846d2f1,ダンデライオン・チョコレート 表参道店,ダンデライオン・チョコレート 表参道店,〒150-0001 神宮前5-10-1 GYRE B1F HAY TOKYO内,postcode_and_partial,35.66737747192383,139.70690155029297,150-0001,神宮前5-10-1  GYRE B1F HAY TOKYO内,渋谷区,casual_eatery,0.9535990953445435,https://dandelionchocolate.jp/pages/shop-omotesando
0f823b78-8c32-4d42-8244-33d05e4fa712,コシャラシャント（はんちくてい）,コシャラシャント(はんちくてい),〒506-0012 岐阜県高山市八軒町1丁目95番地,prefecture_and_postcode,36.13876914978027,137.25760650634766,506-0012,岐阜県高山市八軒町1丁目95番地,高山市,bar,0.9904766082763672,http://hanchikutei.favy.jp/
0fd4cfb7-57b4-4ebe-95e6-ba439821a097,生うろん 八幡,生うろん 八幡,〒810-8578 福岡県福岡市中央区大名2丁目4−30,prefecture_and_postcode,33.58891487121582,130.39122772216797,810-8578,福岡県福岡市中央区大名２丁目４−３０,福岡市中央区,restaurant,0.6442840099334717,
0fffed7c-30c0-45a5-8e9e-de7499780256,藤屋,藤屋,,none,37.540239334106445,138.9052963256836,,,見附市,casual_eatery,0.5265207290649414,
1025cb78-1e8e-4938-8be5-238d12d4a430,ロイズ函館空港店,ロイズ函館空港店,〒042-0952 高松町511 2F,postcode_and_partial,41.775482177734375,140.81572723388672,042-0952,高松町511 2F,函館市,casual_eatery,0.77,https://www.royce.com/brand
1052626e-a005-4869-b2da-e091c9dd7ed7,中華蕎麦 こばや,中華蕎麦 こばや,福島県福島市松川町関谷坂下71,prefecture_only,37.68044471740723,140.45311737060547,,福島県福島市松川町関谷坂下７１,福島市,restaurant,0.986425518989563,http://tanatsumono.co.jp/kobaya/
107d575e-14cf-4992-aa0f-6b9c7d699927,やひろ,やひろ,〒811-3502 福岡県宗像市江口534−2,prefecture_and_postcode,33.85187339782715,130.51280975341797,811-3502,福岡県宗像市江口５３４−２,宗像市,restaurant,0.9955025619268417,http://www.wafurestrant-yahiro.com/
10d1839c-2292-4d01-b41e-ef33d088bcc4,骨付鶏 十十十,骨付鶏 十十十,〒142-0063 東京都品川区荏原3丁目3−12,prefecture_and_postcode,35.6177864074707,139.70722198486328,142-0063,東京都品川区荏原３丁目３−１２,品川区,restaurant,0.956031858921051,https://r.gnavi.co.jp/ssb1a77u0000/
10d5241f-39d2-4bab-b9df-adf87d52c0a9,崎原製茶,崎原製茶,〒895-0066 鹿児島県薩摩川内市五代町470,prefecture_and_postcode,31.828676223754883,130.27086639404297,895-0066,鹿児島県薩摩川内市五代町４７０,薩摩川内市,non_alcoholic_beverage_venue,0.8297358751296997,
10f20674-150d-4273-8457-b03f73c975b3,炭寅薬院本店,炭寅薬院本店,〒810-0022 福岡県福岡市中央区薬院2丁目15−10,prefecture_and_postcode,33.58226203918457,130.39588165283203,810-0022,福岡県福岡市中央区薬院２丁目１５−１０,福岡市中央区,restaurant,0.5215201377868652,
115e3095-a9a7-450d-841f-8b2c66d709a3,Tully's Coffee,Tully's Coffee,〒812-0825 博多区東平尾公園2-1-5,postcode_and_partial,33.5831356048584,130.46088409423828,812-0825,博多区東平尾公園2-1-5,福岡市,coffee_shop,0.77,https://www.tullys.co.jp
11d4b880-041a-4557-8fa4-8a918a3c4ab4,コーヒースポットなかむら,コーヒースポットなかむら,〒664-0858 兵庫県伊丹市西台3丁目9−25,prefecture_and_postcode,34.779287338256836,135.41393280029297,664-0858,兵庫県伊丹市西台３丁目９−２５,伊丹市,cafe,0.4447353482246399,
12828a34-3207-4920-885a-c1cbd4223714,ハッピー,ハッピー,〒453-0018 愛知県名古屋市中村区佐古前町16−6,prefecture_and_postcode,35.17773246765137,136.86949920654297,453-0018,愛知県名古屋市中村区佐古前町１６−６,名古屋市中村区,coffee_shop,0.5186917781829834,
12f628d0-d62a-4acd-80e4-f74fb1cea933,ながたラーメン,ながたラーメン,〒400-0047 山梨県甲府市徳行3丁目14−21,prefecture_and_postcode,35.64676856994629,138.53980255126953,400-0047,山梨県甲府市徳行３丁目１４−２１,甲府市,restaurant,0.996459276676178,http://minkara.carview.co.jp/userid/253817/blog/
13b7a32b-57e7-4c94-9003-fe8604abe922,伊吹そば,伊吹そば,〒578-0924 大阪府東大阪市吉田7丁目2−14,prefecture_and_postcode,34.663930892944336,135.62737274169922,578-0924,大阪府東大阪市吉田７丁目２−１４,東大阪市,restaurant,0.9818010330200195,
13e295ba-f07c-48a0-bf0f-13af2db8e056,ぐりる南蛮亭,ぐりる南蛮亭,〒649-0422 491-11 Itogacho,postcode_and_partial,34.07352828979492,135.16815948486328,649-0422,491-11 Itogacho,有田市,restaurant,0.9646691083908081,
1442a770-027b-4d1f-85fa-343a49f5cd21,四季彩館,四季彩館,〒318-0014 茨城県高萩市東本町2丁目73−2,prefecture_and_postcode,36.7148380279541,140.7182846069336,318-0014,茨城県高萩市東本町２丁目７３−２,高萩市,restaurant,0.9964878326654434,http://shiki31.com/
14444196-6bfe-48b6-a323-92991ac82f41,肥後の毒消し茶本舗,肥後の毒消し茶本舗,〒860-0044 1104-1 Taniozakimachi,postcode_and_partial,32.799028396606445,130.67162322998047,860-0044,1104-1 Taniozakimachi,熊本市西区,non_alcoholic_beverage_venue,0.6209457516670227,http://www.higo-tea.ne.jp/
14a87b3a-6348-4788-aad0-6d7a31d3f61b,目利きの銀次 与野店,目利きの銀次 与野店,〒338-0002 中央区下落合1050-2,postcode_and_partial,35.88415336608887,139.6377716064453,338-0002,中央区下落合1050-2,さいたま市,bar,0.77,http://www.monteroza.co.jp/index.html
14b8b938-559e-40f2-8a5d-fdfef22fa2df,らーめん梓亭,らーめん梓亭,〒399-8204 長野県安曇野市豊科高家972−5,prefecture_and_postcode,36.27094650268555,137.93216705322266,399-8204,長野県安曇野市豊科高家９７２−５,安曇野市,restaurant,0.757820725440979,
15a5f689-f14d-485c-9c5a-5118f9782619,志ん橋 ひでや 本店,志ん橋 ひでや 本店,〒105-0004 新橋2-16-1,postcode_and_partial,35.66671943664551,139.75777435302734,105-0004,新橋2-16-1,港区,restaurant,0.77,http://www.shinbashi-hideya.com/honten/
15bd5a51-5893-474b-a869-d2f65d0063cf,カフェジョイナス,カフェジョイナス,,none,35.770132064819336,139.6504135131836,,,練馬区,cafe,0.7256719470024109,https://tabelog.com/tokyo/A1322/A132204/13140919/
167cad9a-9daf-43ce-b6fe-7e80398de249,千両,千両,〒100-1621 八丈島八丈町樫立2056,postcode_and_partial,33.070844650268555,139.79686737060547,100-1621,八丈島八丈町樫立2056,八丈町,restaurant,0.9809073805809021,
16a07b54-eec8-4c35-934c-c5e1c1c09677,マクドナルド,マクドナルド,〒212-0055 神奈川県川崎市幸区南加瀬2丁目8−11,prefecture_and_postcode,35.54865074157715,139.65968322753906,212-0055,神奈川県川崎市幸区南加瀬２丁目８−１１,川崎市幸区,fast_food_restaurant,0.9967833042144776,http://www.mcdonalds.co.jp/
16e1226e-efdf-4c6c-8a64-72c7241f1a37,すき家 イオンタウン佐沼店,すき家 イオンタウン佐沼店,,none,38.68329429626465,141.18347930908203,,南方町新島前46-1,登米市,cafe,0.85,https://maps.sukiya.jp/jp/detail/906.html
17a37af9-1ddf-41f3-8289-94caaf9a259d,Bistrot la Paulee,Bistrot la Paulee,"〒810-0023 Harvest Kego, 1 Chome-12-2 Kego",postcode_and_partial,33.5845890045166,130.39179229736328,810-0023,"Harvest Kego, 1 Chome-12-2 Kego",福岡市中央区,restaurant,0.9975081437826157,http://mangiamo.jp/lapaulee.html
17c2ea5d-50c4-4080-b3b0-ede372a3d09b,くりやま呉服店,くりやま呉服店,〒047-0024 花園3丁目25-14,postcode_and_partial,43.18739318847656,141.00104522705078,047-0024,花園3丁目25-14,小樽市,restaurant,0.981743335723877,
17d5944b-6f1e-4333-be46-3ad7d445ac30,HOPE juice,HOPE juice,〒501-0104 7 Chome-101 Terada,postcode_and_partial,35.41896629333496,136.69947052001953,501-0104,7 Chome-101 Terada,岐阜市,smoothie_juice_bar,0.8148882389068604,http://hope.dimanche.co.jp/juice/index.html
182146f4-f9ed-4830-a5ca-f824b9f61b61,天神焼鳥ばらかもん,天神焼鳥ばらかもん,〒810-0041 福岡県福岡市中央区大名1丁目12−56,prefecture_and_postcode,33.58834648132324,130.39583587646484,810-0041,福岡県福岡市中央区大名１丁目１２−５６,福岡市中央区,bar,0.8395353555679321,https://barakamon.owst.jp
182ce5aa-1f64-4562-a667-af2ee290ec79,小樽らーめん 豆の木蒲生店,小樽らーめん 豆の木蒲生店,〒343-0838 埼玉県越谷市蒲生1丁目7−18,prefecture_and_postcode,35.85919380187988,139.7966079711914,343-0838,埼玉県越谷市蒲生１丁目７−１８,越谷市,restaurant,0.9311073118448258,http://www.otaru-ramen.com
