decision	store_name	area	google_place_id	maps_url	catalog_name	catalog_address	name_agreement	similarity	box_hits	area_hits	posts	caption_excerpt
city_box_not_unique	行きたくなるお店	富山県射水市							17	5	1	大人気オーベルジュが営む本格カフェ🍽️ ⏎  ⏎ 【toyamashokujikai 】👈他の富山グルメはこちら ⏎  ⏎ 見返せるよう”保存”フォロー” ⏎ よろしくお願いします！ ⏎ —————————— ⏎ 【店名】 ⏎ 内川カフェ（AKAMA 富山） ⏎ 【住所🏠】 ⏎ 富山県射水市中央町1-3 ⏎ 【営業時間🕒】 ⏎ カフェ ⏎ 土・月　11:30
city_box_not_unique	広島市中区幟町12-19	広島県広島市							20	1	1	☕️店舗詳細はこちら⬇️ ⏎ いいなと思ったらフォローしてね！ ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎ 🌟2026年7月19日オープン‼️ ⏎  ⏎ ☕️珈琲好きさん、ぜひ行ってほしいお店！ ⏎  ⏎ 自家焙煎珈琲の ⏎ MILES COFFEEさんが2店舗オープン！✨ ⏎  ⏎ 珈琲好きな方に、ぜひおすすめしたいお店☕
city_box_not_unique	パンと福祉で新しい可能性をひらく	広島県広島市							4	5	1	🥐店舗詳細はこちら⬇️ ⏎ いいなと思ったらフォローしてね！ ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———— ⏎  ⏎ 🥐クロワッサン専門店「ムギリー」 ⏎  ⏎ 「パンと福祉で新しい可能性をひらく」をコンセプトにした、福祉連携カフェ✨ ⏎  ⏎ 就労継続支援B型事業所と連携し、施設外就労を通して、一人ひとりが自分のペースで得意なことを活かしながら
city_box_not_unique	パンデュース	広島県広島市							2	5	1	🥖店舗詳細はこちら⬇️ ⏎  ⏎ 段原ショッピングセンターの近くにあるパン屋さん🥖✨ ⏎  ⏎ 店主さんはフランスでの経験があり、パン職人としてのこだわりが詰まったお店🇫🇷 ⏎  ⏎ 大阪の人気ベーカリー「パンデュース」での経験もあるそうです！ ⏎  ⏎ 国産小麦を中心に、バターやオリーブオイルなど素材にもこだわり、広島県産の野菜や果物を使ったパンもたくさん
city_box_not_unique	三刀屋店	島根県雲南市							20	5	1	🍰PATISSERIE FLEUR ⏎ ＼パティスリーフルール／ ⏎  ⏎ 📍三刀屋店 ⏎ 島根県雲南市三刀屋町下熊谷1780-2 ⏎  ⏎ ずっと気になってたケーキ屋さん🍰✨ ⏎ 今回、やっと行ってみました〜！ ⏎  ⏎ ショーケースには美味しそうなケーキがずらり😍 ⏎ どれにしようか迷ったけど、今回は大好きなモンブランを一つ購入🌰🤎 ⏎  ⏎ ラピタにも
city_box_not_unique	鉄板香鍋	広島県広島市							20	5	1	🍜店舗詳細はこちら⬇️ ⏎  ⏎ もりカフェです！- ̗̀( ˶^ᵕ’˶)b  ⏎ 見て頂き、ありがとうございます。　 ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ 🌟2026年8月12日広島初上陸‼️ ⏎  ⏎ 世界に1,200店舗以上ある ⏎ 話題のマーラータン専門店が広島にOPEN🌶️🔥 ⏎  ⏎ 8/11プレオー
city_box_not_unique	梅ちゃん農園のパン屋さん	広島県広島市							2	1	1	🥖店舗詳細はこちら⬇️ ⏎ いいなと思ったらフォローしてね！ ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ 東区中山にある「梅ちゃん農園のパン屋さん」の2号店へ🥐✨ ⏎  ⏎ 店内には惣菜パンがずらり！ ⏎ どれも美味しそうで、どれにするか本気で迷う🤤 ⏎  ⏎ ドライブの途中に立ち寄って、焼きたてのパンをいただきました
city_box_not_unique	ご褒美かき氷	広島県広島市							20	5	1	☕️店舗詳細はこちら⬇️ ⏎  ⏎ もりカフェです！- ̗̀( ˶^ᵕ'˶)b  ⏎ 見ていただきありがとうございます。　 ⏎ 他の投稿はこちら▶ mori.629  ⏎  ⏎ ———————————— ⏎  ⏎ 🍧✨三滝荘の専属ウエディングパティシエが手がける、とっておきのスイーツ♡ ⏎  ⏎ 夏のご褒美にぴったりな ⏎ 「ご褒美かき氷」をいただきました🍓
city_box_not_unique	丸ごと桃	広島県広島市							20	5	1	🍰 店舗詳細はこちら⬇️ ⏎  ⏎ もりカフェです！- ̗̀( ˶^ᵕ'˶)b  ⏎ 見て頂き、ありがとうございます。　 ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ 🍑ケーキと焼き菓子のお店🍰✨ ⏎  ⏎ 8連勤終わって、お疲れさまのケーキ🤭 ⏎ ⁡ ⏎  ⏎ 今年もたくさん桃を食べたなぁ〜🍑💕 ⏎ 大好きな「丸ごと桃
city_box_not_unique	クリームブリュレ	広島県広島市							20	5	1	🟠 店舗詳細はこちら⬇️ ⏎  ⏎ もりカフェです！- ̗̀( ˶^ᵕ’˶)b  ⏎ 見て頂き、ありがとうございます。　 ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ ＼横川に話題のパイ専門店がNEW OPEN🤍／ ⏎  ⏎ 🌟2026年8月1日オープン‼️ ⏎  ⏎ プレオープンにご招待いただき、ひと足先に行ってきまし
city_box_not_unique	山陰最大級✨韓国アクセサリーショップ🇰🇷💕	島根県出雲市							3	5	1	⚪️店舗詳細はこちら⬇️ ⏎ いいなと思ったらフォローしてね！ ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ 📍山陰最大級✨韓国アクセサリーショップ🇰🇷💕 ⏎  ⏎ 月に1〜2回ソウルへ足を運び、 ⏎ 現地で直接仕入れた最新トレンドアイテムがずらり😍 ⏎  ⏎ 店内には、韓国っぽかわいいアクセサリーや ⏎ キーホルダー、
city_box_not_unique	.雲丹・いくら・こうね	広島県広島市							20	5	1	🍽️店舗詳細はこちら⬇️ ⏎  ⏎ 4人で女子会！ ⏎  ⏎ 知る人ぞ知る隠れ家のようなお店で、 ⏎ 「こんな所にこんなお店があったの!?」って思う人も多いはず☺️ ⏎  ⏎ そして… ⏎ お料理のレベルの高さにびっくり‼️✨ ⏎ どれも美味しくて大満足でした😍 ⏎  ⏎ 17:00〜17:30 スタート限定❗️ ⏎ コース 4,400円（税込） ⏎ 90分
city_box_not_unique	ごはんのおとも	広島県広島市							20	5	1	🍙店舗詳細はこちら⬇️ ⏎ 他の投稿はこちら▶ mori.629  ⏎  ⏎ ＼2026年8月1日スタート‼️／ ⏎ グランドプリンスホテル広島の朝食ブッフェ「瀬戸内朝食」に、おにぎり太郎さんと共同考案したホテル限定の「ごはんのおとも」が登場します！ ⏎  ⏎ 今回味わえるのは、広島県産食材を使用した3種類✨ ⏎ 🍋 瀬戸内レモンと焼き鯛 🌿 広島育ちジェノ
city_box_not_unique	アートメイクって気になるけど、高そう...😭	岩手県北上市							2	4	1	【北上市】8月中は1万円OFF!!!メイクの時短に！アートメイク❤️ ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎ 🏥きたかみ駅前内科クリニック ⏎  ⏎ 📍岩手県北上市大通り1丁目3-1 ⏎ 　おでんせプラザぐろーぶ 2階 ⏎ ( 北上駅西口から徒歩1分) ⏎ 駐車場　あり(無料) ⏎ 　　　　北上駅前駐車場 ⏎ 　　　　北上駅前北駐車場 ⏎  ⏎ 【診療
city_box_not_unique	定禅寺通市役所前	宮城県仙台市							5	1	1	↓店舗詳細はこちらをご覧下さい↓ sendai_gurume2022 ←他の投稿はココ！ ⏎ 　 ⏎ Jozenji Beer Parkさん ⏎ jozenji_beer_park ⏎  ⏎ 🍽メニュー ⏎ ★ビュッフェコース 5500円 ⏎ 　食べ放題＋飲み放題（120分） ⏎ ★肉コース 6600円 ⏎ 　BBQ+食べ放題＋飲み放題（120分） ⏎ ★肉
city_box_not_unique	抹茶モンブラン	広島県広島市							20	5	1	🍦店舗詳細はこちら⬇️ ⏎  ⏎ 🌟2026年8月1日販売スタート‼️ ⏎  ⏎ ＼八丁堀店限定／ ⏎  ⏎ 🌱抹茶フェア🍵💚 ⏎  ⏎ 🟢抹茶モンブラン ⏎ 🟢プレミアム抹茶 ⏎ 🟢抹茶ソフト ⏎  ⏎ 街歩きの途中に、気軽にソフトクリームが食べられるお店🍦✨ ⏎  ⏎ ひと足お先にご招待いただきました😊 ⏎  ⏎ プレミアム抹茶と最後まで迷ったけど… ⏎
city_box_not_unique	鶴ケ谷団地入口	宮城県仙台市							5	1	1	↓店舗詳細はこちらをご覧下さい↓ sendai_gurume2022 ←他の投稿はココ！ ⏎ 　 ⏎ 青葉寿司さん ⏎  ⏎ 🍣メニュー ⏎ ・マル徳にぎり 1,650円 ⏎ ※上記【税抜き】価格となります。 ⏎  ⏎ ⏰営業時間 ⏎ 11:00〜14:00 ⏎ →ラストオーダー 13:30 ⏎ 18:00〜20:00 ⏎  ⏎ 💤定休日 木曜日 ⏎  ⏎ 
city_box_not_unique	広島みなと夢花火大会	広島県広島市							3	5	1	☕️店舗詳細はこちら👇 ⏎  ⏎ 海を眺めながら、ゆっくりソファーでくつろげるカフェ🌊 ⏎  ⏎ パンケーキが食べたくて、 ⏎ 24/7 coffee&roaster ujinaへ🥞 ⏎  ⏎ ふわっふわのパンケーキは、口の中でとろける美味しさ😋💕 ⏎  ⏎ ☕️珈琲は、いつもの「赤胴」　 ⏎ 深みのある味わいで、パンケーキとの相性もよき！ ⏎  ⏎ 海を眺
city_box_not_unique	広島のおでかけ・グルメ情報はこちら	広島県三次市							19	5	1	🍦店舗詳細はこちら⬇️ ⏎  ⏎ もりカフェです！- ̗̀( ˶^ᵕ’˶)b 見ていただき、ありがとうございます😊 他の投稿はこちら▶ mori.629 ⏎ ------------------------------------ ⏎  ⏎ 🍇ドライブ途中に立ち寄りたい人気スポット✨ ⏎  ⏎ 今回初めて行った 三次ワイナリー🍷 ⏎  ⏎ この日はなんと気温
city_box_not_unique	特別な一枚	岩手県盛岡市							20	5	1	【盛岡市】ドライブしながら写真を撮って、旅行券3万円分をGET😳?! ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎ 🚗Volkswagen盛岡南 ⏎  ⏎ volkswagenmoriokaminami ⏎  ⏎ 開催日 8月29日(土)・30日(日) ⏎ 時間10:00／11:30／13:00／14:30／16:00 ⏎ ※各回4組まで ⏎ 場所  Vol
city_box_not_unique	ありがとう	岩手県北上市							20	5	1	【北上市】復活の大還元セール❤️‍🔥 ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎  ⏎ 💫あそビレッジ北上店 ⏎  　大還元セール ⏎  ⏎ asovillage_kitakami ⏎  ⏎ 開催期間 8/11(火)〜8/16(日) ⏎ 時間 10:00〜 ⏎ 　　※対象景品がなくなり次第終了 ⏎ 対象年齢 全年齢 ⏎ 住所 岩手県北上市村崎野19地割16
city_box_not_unique	岩手山viewテラス	岩手県八幡平市							11	5	1	【八幡平市】8/8オープン💫大型室内遊び場あり！無限に続く、複合施設🍀 ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎ 🍀8テラス ⏎  ⏎ 8terrace ⏎  ⏎ 休館日 木曜日 年末年始 ⏎ 営業時間 9:00〜21:00 ⏎ ※はちっこぱーくは9:30〜16:30 ⏎ 駐車場 あり ⏎ 住所 岩手県八幡平市大更第25地割508番地4 ⏎  ⏎ ☀はち
city_box_not_unique	食べログ1位の...	大分県大分市							20	5	1	『食べログ1位の…』 ⏎  ⏎ この冬にリニューアルオープンしたこのお店！！🐔 ⏎  ⏎ なんと大分県の焼鳥部門食べログ1位！！！🥇 ⏎  ⏎ 先代から引き継いだ45年続く秘伝のタレが絡む焼き鳥は、お酒のつまみに最高！！🤤🤤 ⏎  ⏎ しかも驚くべきはこの値段！🙌🏻 ⏎  ⏎ 〆に絶対頼んで欲しいのがアツアツの湯豆腐！！🔥 ⏎  ⏎ 海苔たっぷりの鶏皮ポン酢
city_box_not_unique	年末だしいつもより贅沢に...	大分県大分市							8	1	1	『年末だしいつもより贅沢に…』 ⏎  ⏎ 都町にリニューアルオープンしたこの名店！！👀 ⏎  ⏎ 年末だしちょっと良いものが食べたい、、、そんなあなたにおすすめ！！🔥🔥 ⏎  ⏎ 大分ではここでしか食べられないブランドみつせ鷄を希少部位まで楽しめる！！🐓 ⏎  ⏎ 炭火で仕上げるこの香ばしさに、口でとろける上品な脂身に、ビールを飲まずにいられるか！！🍺 ⏎ 
city_box_not_unique	元祖もつちゃんぽん	大分県大分市							4	5	1	特別に教えます、、、🤦‍♂️ ⏎  ⏎ 中央町にあるランチ限定で始まったお得すぎる『元祖もつちゃんぽん』を紹介！！🍜 ⏎  ⏎ ぷりっぷりの特上和牛のモツがたっぷり入って、もつ鍋屋ならではのクオリティに感動！！😭😭 ⏎  ⏎ スープは醤油、味噌と辛味噌醤油の3種類から選べる✌️ ⏎  ⏎ 特製の辛味噌スープは、つるもち食感の麺とたっぷりの野菜に絡んで天を仰ぐ
city_box_not_unique	まだちょっと緊張する	東京都新宿区							20	5	1	【初デートでも盛り上がる居酒屋3選】 ⏎  ⏎ 「まだちょっと緊張する」  ⏎ そんな初デートこそ、  ⏎ お店選びでほぼ決まる。 ⏎  ⏎ ✔ 会話が自然に生まれる  ⏎ ✔ 料理がちゃんと美味しい  ⏎ ✔ 雰囲気が重すぎない  ⏎  ⏎ 初デートは、  ⏎ “高級すぎない、でも雑じゃない”がちょうどいい。 ⏎  ⏎ 迷ったらこの3つ、保存しておいて。 
city_box_not_unique	遊び放題&食べ飲み放題	東京都渋谷区							20	5	1	【恵比寿で遊び尽くすならここ！コスパ最強のアミューズメントバー】 ⏎  ⏎ 🎯 itO Amusement Lounge 恵比寿 ⏎  ⏎ 2026年2月にオープンしたばかり！ ⏎  恵比寿駅から徒歩4分の場所に見つけた ⏎ 「遊び放題＆食べ飲み放題」が衝撃価格のバー。 ⏎  ⏎ ダーツ、カラオケ、ビアポンだけじゃなくて、 ⏎ 巨大スクリーンの体感型シューテ
city_box_not_unique	深夜の新名物...⚠️	大分県大分市							8	5	1	『深夜の新名物…⚠️』 ⏎  ⏎ 大分市中央町にあるオープンな雰囲気のこのお店！！✨ ⏎  ⏎ 深夜もいただける新名物の土鍋が解禁してたので紹介！！🙌🏻 ⏎  ⏎ 10種類以上のラインナップは、どれも贅沢すぎる組み合わせで、なんといっても具材が豪華すぎる、、、🤦‍♂️ ⏎  ⏎ 香ばしい炭火の地鶏や、脂の乗った銀鮭にいくら、、、極め付けは赤字覚悟のフォアグラ
city_box_not_unique	お酒1杯100円	東京都中央区							20	5	1	【お酒1杯100円！？コスパ最強のカジュアルカフェバー】 ⏎  ⏎ 🍸 GINie CAFE ⏎ 朝10時からオープンしてる ⏎ 築地で見つけたカジュアルカフェバー ⏎  ⏎ 「お酒1杯100円」っていう驚きの価格設定が衝撃的 ⏎  ⏎ 国産クラフトジンやジャパニーズウイスキーが中心で ⏎ お酒好きにはたまらないラインナップ ⏎  ⏎ 特に平日の15:00〜
city_box_not_unique	出汁で食べるネオもんじゃ	東京都品川区							14	5	1	戸越銀座駅を降りて55m。 ⏎  3月にオープンしたばかりの「出汁で食べるネオもんじゃ」専門店 ⏎  ⏎ 鰹、あさり、海老、コンソメ。 ⏎  出汁の種類で味がガラッと変わるもんじゃ、初めてだった。 ⏎  ⏎ 自家製かつお出汁がきいた明太餅もんじゃに ⏎ カマンベールとオニオングラタンもんじゃ、 ⏎ そしてタコライスもんじゃは 食べたらまんまタコライス✨ ⏎ 
city_box_not_unique	カフェデートにも、友達とのカフェ時間にもちょうどいい	東京都目黒区							20	5	1	学芸大学で人気の「EMPORIO cafe&dining」 ⏎  ⏎ 天井が高くて開放的 ⏎ ソファ席もゆったりでついつい長居しちゃう。 ⏎ アサイーよりも軽やかなドラゴンボウルが人気で、 ⏎ トロピカルな甘さが朝やランチにもぴったり。 ⏎ 1階はペット同伴OK！ ⏎ テラス席ではワンちゃん連れの方もちらほら。 ⏎  Wi-Fiも完備されてるから、PC広げて
city_box_not_unique	過去一美味しい	東京都大田区							20	5	1	【蒲田の矢口渡エリアで外さない一杯】 ⏎  ⏎ 🍜 らーめん川井 ⏎  ⏎ 蒲田の矢口渡エリアでじわじわ人気の実力派。 ⏎ シンプルだけど完成度が高い、 ⏎ “ちゃんと美味しい”ラーメンが食べられる一軒。 ⏎  ⏎ スープはコクのある豚骨青湯スープ。 ⏎ 重たさがなくキレがあって、 ⏎ 最後まで飲み干せるバランス。 ⏎  ⏎ 聞いたところによると、 ⏎ 返し
city_box_not_unique	今日はゆっくりしたい	東京都新宿区							20	5	1	飯田橋駅すぐとは思えないほど、 ⏎ 水と緑に囲まれた CANAL CAFE。 ⏎  ⏎ ここは“食事をする場所”というより、 ⏎ 景色と時間を味わう場所。 ⏎  ⏎ しっかり食事したい日はレストランサイドで、 ⏎ カジュアルに過ごしたい日はデッキサイドへ。 ⏎  同じ場所なのに、気分で過ごし方を選べるのが魅力。 ⏎  ⏎ 昼は陽にきらめく水面を眺めながら、 
city_box_not_unique	今日は軽く一杯だけ	東京都新宿区							20	5	1	「今日は軽く一杯だけ」のつもりが、 ⏎ 気づいたらしっかり腰を据えてる系居酒屋！ ⏎  ⏎ 昼から開いてて、 ⏎ ランチも昼飲みもどっちもいけるから ⏎ 時間を気にせず使えるのがまずありがたいですよね ⏎  ⏎ しかも店内はガヤガヤしすぎず、 ⏎ 一人でも、友達とでも入りやすい空気感。 ⏎  ⏎ 名物のだし巻きはもちろん、 ⏎ 他の一品料理もハズレなしで ⏎
city_box_not_unique	気取らず、でも雑すぎない	東京都新宿区							4	5	1	ここだけは行きたいディナーです ⏎  ⏎ ① 神戸びいどろ ⏎  初デートで失敗したくない夜は、ここを選べば間違いない。 ⏎  インパクトのある料理が多くて、 ⏎  テーブルに届いた瞬間「これ何！？」って盛り上がるから、 ⏎  沈黙が苦手な人でも会話に困らない。 ⏎ 店内は明るくて程よく大人っぽい雰囲気。 ⏎  変に緊張しちゃうタイプの人ほど、実はここ向き。
city_box_not_unique	お酒がなくても間が持つ	東京都千代田区							20	5	1	① tencups（テンカップス） ⏎ 初デートで一番大事な ⏎ 「緊張しすぎない空気感」を作ってくれる一軒。 ⏎ 席の間隔が広めで、時間帯によっては意外と静か。 ⏎ コーヒー目的でも、軽く食事でも成立するから ⏎ “デートの入り口”にちょうどいい。 ⏎ 昼〜夕方スタートのデートなら特におすすめ。 ⏎  ⏎ ② Sta. 神田 ⏎ 人目が気にならない落ち着い
city_box_not_unique	今日は深く話したい	東京都世田谷区							17	5	1	下北沢の路地裏にひっそりと佇む、 ⏎ 大人がゆるく集う隠れ家シーシャカフェ。 ⏎  ⏎ 白を基調にしたやわらかな空間に、 ⏎ ゆったり沈み込むソファ。 ⏎  ⏎ 時間の流れが、ここだけ少し遅い。 ⏎ フレーバーは定番からミックスまで幅広く、 ⏎ その日の気分に合わせて提案してくれるのも嬉しい。 ⏎ コーヒーやカクテルと一緒に、 ⏎ 煙と会話をゆっくり楽しむ夜
city_box_not_unique	かわいいが詰まった、大井町の隠れ家カフェ	東京都品川区							20	5	1	「かわいいが詰まった、大井町の隠れ家カフェ」 ⏎ 白を基調とした明るくかわいらしい空間で、ついテンションが上がる店内✨ ⏎  ⏎ ランチはグリーンカレーや塩バスクチーズケーキ、カフェラテなど、デザートとドリンク付きで2,000円以内とコスパも抜群💕 ⏎ でも、ぶーふーまかろんの魅力はそれだけじゃない！ ⏎  ⏎ 店内にはハンドメイド雑貨がずらり。購入するのも
city_box_not_unique	golden flora -マンゴーとエルダーフラワー	東京都渋谷区							11	5	1	渋谷　NEWLIGHT  ⏎ newlight_tokyo ⏎  ⏎ マンゴーとショコラのサマーアフタヌーンティー🥭 ⏎  ⏎ 芳醇なマンゴーを主役ににパッションフルーツの爽やかな酸味とショコラの奥深いコクを重ねた夏らしいアフタヌーンティー💛🧡 ⏎ マンゴーミルフィーユやココナッツマンゴームース等スイーツ全6種に、ニューライトバーガー等セイボリー全5種がライ
city_box_not_unique	アイシー・マスカット・ブロッサム	東京都渋谷区							3	2	1	MERCER BRUNCH EBISU ⏎  ⏎ シャインマスカットアフタヌーンティー🍇💚 ⏎  ⏎ 　　　　　　 ⏎ 7月1日スタート🎀🍞 ⏎  ⏎ 【メニュー】 ⏎ ▪️フレンチトースト ⏎ 厚切り抹茶ブリオッシュ/サワーディプロクリーム/ブルーベリージャム/フロマージュブランクリーム/シャインマスカット ⏎ ・シャインマスカット＆抹茶フロマージュフレン
city_box_not_unique	リカーリカ	東京都目黒区							2	3	1	フォカッチャ×ナチュラルワインの新スポット🍷 ⏎  ⏎ 学大の人気ビストロ「リカーリカ」が手がける話題の新店、TUTU ⏎  ⏎ 外カリッ、中もちっ。 ⏎ 焼きたてフォカッチャの香ばしさに ⏎ 生ハムとモッツァレラが重なる瞬間がたまらない。 ⏎  ⏎ 注文が入ってからスライスされる生ハムは、 ⏎ 目の前で削られる音と香りだけでワインが進む。 ⏎  ⏎ 塩レモ
city_box_not_unique	été(エテ)	東京都中央区							4	3	1	Blue Box Cafe by Natsuko Shoji ⏎  ⏎ Tiffany Afternoon Tea ⏎  ⏎ カフェのメニューは東京・代々木上原のフレンチレストラン「été（エテ）」の庄司夏子シェフが監修！ ⏎  ⏎ 華やかなアフタヌーンティーセットにはあの予約の取れない幻のフルーツタルトが🥹🍒 ⏎  ⏎ 2枚目は別で注文したショートケーキ🍰
city_box_not_unique	jing tea	東京都新宿区							3	3	1	ハイアットリージェンシー東京　Nineteen Eighty Lounge and Bar ⏎  ⏎ 　 ⏎  ⏎ ピエール・エルメ・パリ 果実のアフタヌーンティー🍋 ⏎  ⏎ ピエール・エルメ・パリによる、シトラスやマンゴー、パッションフルーツなど夏らしいフルーツを使った爽やかなスイーツがラインナップ🥭 ⏎  ⏎ マカロン生地でピスタチオのアイスとイチゴの
city_box_not_unique	キャラクターかき氷	東京都豊島区							7	5	1	SESAME STREET MARKET（セサミストリートマーケット） ⏎ sesamestreetmarket ⏎  ⏎ セサミストリートマーケットの夏の定番人気カフェメニュー「キャラクターかき氷」が今年の夏さらにパワーアップ！ ⏎  ⏎ 今年はエルモ、クッキーモンスター、ビッグバードなど定番のキャラクターに加え新たに“レインボー”が仲間入り🍧🌈 ⏎  ⏎
city_box_not_unique	牛タン	東京都新宿区							20	5	1	『牛タン』とコメントで一人前が半額に...！ ⏎ コメントでクーポンお送りします。 ⏎ ＿＿＿＿＿＿＿＿ ⏎  ⏎ 新宿で、ここまで本格的な神戸牛が味わえるなんて…🥩✨ ⏎ 頼んだのは👇 ⏎  ・生タン焼きしゃぶピラミッド（¥5,280） ⏎  ・神戸牛の炙りトロ肉寿司（¥1,100） ⏎  ・極上炙りレバー（¥1,540） ⏎ どの一皿も見た目のインパクト
city_box_not_unique	鹿児島市宇宿2-25-25	鹿児島県鹿児島市							20	1	1	『鹿児島オススメ飲食店BEST3聞いてみた！』 ⏎  ⏎ 第3位 ⏎ N.K.BASE ⏎ n.k.base  ⏎ 📍鹿児島市宇宿2-25-25 ⏎ ⏰営業時間 ⏎ 11:00〜14:30/18:00〜21:30 ⏎ ⭐️推しポイント ⏎ 本格的でボリューミーなハンバーガー。 ⏎ 店内もアメリカンダイナーでアメリカを感じることができる。 ⏎  ⏎ ーー ⏎ 
city_box_not_unique	鹿児島市・天文館にある北欧風カフェ	鹿児島県鹿児島市							20	5	1	Kökett Cafe(コケットカフェ) kokettcafe  ⏎ 📍 鹿児島市・天文館にある北欧風カフェ ⏎ 📞099-219-9602 ⏎ ⏰ランチ：11:00〜17:00(月曜定休) ⏎ 夜カフェ:：平日18:30〜22:00 金土18:30〜23:30（不定休） ⏎ ※最新の営業時間は公式Instagramをチェック！ ⏎  ⏎ 【動画を見た方限定
city_box_not_unique	鹿児島市(伊敷・花野光ヶ丘方面)	鹿児島県鹿児島市							6	5	1	『鹿児島おすすめ飲食店BEST3』聞いてみた！ ⏎  ⏎ 👑3位👑 ⏎ 珈琲 沫草 ⏎ coffee_mokuso  ⏎ 📍鹿児島市（伊敷・花野光ヶ丘方面） ⏎ ⏰営業時間 ⏎ (月) 定休日 ※月祝は営業 ⏎ (火〜日) 11:30〜15:00 ⏎ ⭐推しポイント ⏎ 静かな住宅街にある“隠れ家コーヒー店”。 ⏎ 丁寧にハンドドリップされたコーヒーと、 ⏎
city_box_not_unique	鹿児島市西田1丁目3-19	鹿児島県鹿児島市							20	1	1	『鹿児島おすすめ焼肉BEST3聞いてみた！』 ⏎  ⏎ 3位 ⏎ 肉基地　黒貴 ⏎ kuroki_nikukichi_official  ⏎ 📍鹿児島市西田1丁目3-19 ⏎ ⏰営業時間 ⏎ 17:00〜24:00 ⏎ ⭐️推しポイント ⏎ カウンターで食べると目の前で捌いてくれる。 ⏎ 一皿ずつ出てくるからしっかり味わえる。 ⏎  ⏎ ── ── ⏎  ⏎
city_box_not_unique	歯の白さ	東京都台東区							20	5	1	『清潔感』ってどこから来てると思う？  ⏎ 髪型や服装ももちろん大事。  ⏎ でも、忘れがちなのが——『歯の白さ』🦷 ⏎  ⏎ 笑った瞬間に見える口元って ⏎ 意外と一番見られてるんだよね。 ⏎  ⏎ 歯が白くなるだけで、 ⏎ 表情までパッと明るく見える！ ⏎  ⏎ 笑顔が増えると、気持ちまでポジティブに！ ⏎ 口元って、思ってる以上に印象を変えるの、知って
city_box_not_unique	鹿児島市山之口町8番34号ウノキビル	鹿児島県鹿児島市							10	1	1	『鹿児島で同伴におすすめな飲食店BEST3』 ⏎  ⏎ 👑3位👑 ⏎ 串やき じゅんせい ⏎ kushiyaki_junsei ⏎ 📍鹿児島市山之口町8番34号ウノキビル ⏎  ⏎ 👑2位👑 ⏎ ステーキハウス セゴビア  ⏎ 📍 鹿児島県鹿児島市山之口町９−２６ ⏎  ⏎ 👑1位👑 ⏎ 寿司 いわもと ⏎ 📍鹿児島県鹿児島市樋之口町8−6−２ 86Bldg
city_box_not_unique	鹿児島市中央町21-27松元ビル1階	鹿児島県鹿児島市							15	1	1	『鹿児島おすすめラーメンBEST3』 ⏎  ⏎ 👑3位👑 ⏎ 製麺ダイニング jango ⏎ jango.2011.411  ⏎ 📍 鹿児島市中央町21-27松元ビル1階 ⏎  ⏎ 👑2位👑 ⏎ マルニ味噌らーめん ⏎ satsumasendaimisoshoyu  ⏎ 📍 鹿児島市中央町1－1アミュプラザ鹿児島B1F ⏎  ⏎ 👑1位👑 ⏎ まぜそばあらし
city_box_not_unique	鹿児島でおすすめの家族で行って欲しいカフェbest3	鹿児島県鹿児島市							20	5	1	『鹿児島でおすすめの家族で行って欲しいカフェBest3』 ⏎  ⏎ 👑3位👑 ⏎ つばめカフェ ⏎ tsubame_cafe ⏎ 📍 鹿児島県鹿児島市呉服町５−９ 井料ビル 2F ⏎ ⏰10:30-14:00 ⏎ ⏰15:00-21:00 ⏎ 店休　月 ⏎ ⭐️推しポイント ⏎ キッズスペースや子供向けの料理があるカフェ😳色とりどりの料理は食欲をそそられるっ
city_box_not_unique	nanairo	鹿児島県鹿児島市							2	5	1	『鹿児島おすすめ飲食店BEST3聞いてみた！』 ⏎  ⏎ 👑3位👑 ⏎ 季節屋 久 ⏎ kisetuya_kyu  ⏎ 📍鹿児島県鹿児島市山之口町8-43 ⏎ ☎099-226-1809 ⏎ ⏰営業時間 ⏎ (月～木)18:00～23:30 ⏎ (金～土)18:00～0:30 ⏎ 日曜定休日 ※祝前日は翌日 ⏎ ⭐️推しポイント⭐️ ⏎ 鹿児島の魚やお野菜、
